run_id,phi,meas_phi,regul_phi,OBGNME,H01_1,H01_2,H01_3,H01_4,H01_5,H01_6,H01_7,H01_8,H01_9,H01_10,H02_1,H02_2,H02_3,H02_4,H02_5,H02_6,H02_7,H02_8,H02_9,H02_10
1673,189.390001,189.390001,0,189.390001,1,3.56,6.12,8.68,11.241,13.801,16.361,18.921,21.481,24.041,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1674,194.761489,194.761489,0,194.761489,1,3.593,6.187,8.78,11.373,13.967,16.56,19.154,21.747,24.34,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1675,200.208089,200.208089,0,200.208089,1,3.627,6.253,8.88,11.506,14.133,16.759,19.386,22.012,24.639,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1676,205.715042,205.715042,0,205.715042,1,3.66,6.32,8.979,11.639,14.299,16.959,19.618,22.278,24.938,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1677,211.311666,211.311666,0,211.311666,1,3.693,6.386,9.079,11.772,14.465,17.158,19.851,22.544,25.237,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1678,216.968245,216.968245,0,216.968245,1,3.726,6.452,9.178,11.905,14.631,17.357,20.083,22.809,25.535,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1679,222.714893,222.714893,0,222.714893,1,3.759,6.519,9.278,12.037,14.797,17.556,20.315,23.075,25.834,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1680,228.536653,228.536653,0,228.536653,1,3.793,6.585,9.378,12.17,14.963,17.755,20.548,23.34,26.133,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1681,234.41777,234.41777,0,234.41777,1,3.826,6.651,9.477,12.303,15.129,17.954,20.78,23.606,26.432,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1682,240.389554,240.389554,0,240.389554,1,3.859,6.718,9.577,12.436,15.295,18.154,21.012,23.871,26.73,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1683,246.420297,246.420297,0,246.420297,1,3.892,6.784,9.676,12.568,15.461,18.353,21.245,24.137,27.029,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1684,252.542105,252.542105,0,252.542105,1,3.925,6.851,9.776,12.701,15.627,18.552,21.477,24.402,27.328,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1685,258.739025,258.739025,0,258.739025,1,3.959,6.917,9.876,12.834,15.793,18.751,21.71,24.668,27.627,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1686,264.994306,264.994306,0,264.994306,1,3.992,6.983,9.975,12.967,15.959,18.95,21.942,24.934,27.925,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1687,271.313001,271.313001,0,271.313001,1,4.025,7.05,10.075,13.1,16.124,19.149,22.174,25.199,28.224,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1688,277.717576,277.717576,0,277.717576,1,4.058,7.116,10.174,13.232,16.29,19.349,22.407,25.465,28.523,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1689,284.214212,284.214212,0,284.214212,1,4.091,7.183,10.274,13.365,16.456,19.548,22.639,25.73,28.822,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1690,290.768413,290.768413,0,290.768413,1,4.124,7.249,10.373,13.498,16.622,19.747,22.871,25.996,29.12,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1691,297.415073,297.415073,0,297.415073,1,4.158,7.315,10.473,13.631,16.788,19.946,23.104,26.261,29.419,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1692,304.136845,304.136845,0,304.136845,1,4.191,7.382,10.573,13.763,16.954,20.145,23.336,26.527,29.718,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1693,310.915584,310.915584,0,310.915584,1,4.224,7.448,10.672,13.896,17.12,20.344,23.568,26.793,30.017,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1694,317.78738,317.78738,0,317.78738,1,4.257,7.515,10.772,14.029,17.286,20.544,23.801,27.058,30.315,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1695,324.715745,324.715745,0,324.715745,1,4.29,7.581,10.871,14.162,17.452,20.743,24.033,27.324,30.614,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1696,331.737565,331.737565,0,331.737565,1,4.324,7.647,10.971,14.295,17.618,20.942,24.266,27.589,30.913,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1697,338.834497,338.834497,0,338.834497,1,4.357,7.714,11.071,14.427,17.784,21.141,24.498,27.855,31.212,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1698,345.9874,345.9874,0,345.9874,1,4.39,7.78,11.17,14.56,17.95,21.34,24.73,28.12,31.51,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1699,353.234356,353.234356,0,353.234356,1,4.423,7.846,11.27,14.693,18.116,21.539,24.963,28.386,31.809,1,2.369,3.739,5.108,6.477,7.846,9.216,10.585,11.954,13.324
1700,0.1666,0.1666,0,0.1666,1,1.13,1.26,1.39,1.52,1.65,1.78,1.909,2.039,2.169,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1701,0.050705,0.050705,0,0.050705,1,1.161,1.323,1.484,1.646,1.807,1.969,2.13,2.291,2.453,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1702,0.001666,0.001666,0,0.001666,1,1.193,1.386,1.579,1.772,1.965,2.157,2.35,2.543,2.736,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1703,0.020213,0.020213,0,0.020213,1,1.224,1.449,1.673,1.898,2.122,2.346,2.571,2.795,3.02,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1704,0.106624,0.106624,0,0.106624,1,1.256,1.512,1.768,2.024,2.28,2.535,2.791,3.047,3.303,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1705,0.259613,0.259613,0,0.259613,1,1.287,1.575,1.862,2.15,2.437,2.724,3.012,3.299,3.587,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1706,0.480285,0.480285,0,0.480285,1,1.319,1.638,1.957,2.276,2.594,2.913,3.232,3.551,3.87,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1707,0.768905,0.768905,0,0.768905,1,1.35,1.701,2.051,2.402,2.752,3.102,3.453,3.803,4.154,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1708,1.124397,1.124397,0,1.124397,1,1.382,1.764,2.146,2.528,2.909,3.291,3.673,4.055,4.437,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1709,1.548089,1.548089,0,1.548089,1,1.413,1.827,2.24,2.654,3.067,3.48,3.894,4.307,4.72,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1710,2.038401,2.038401,0,2.038401,1,1.445,1.89,2.335,2.78,3.224,3.669,4.114,4.559,5.004,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1711,2.597165,2.597165,0,2.597165,1,1.476,1.953,2.429,2.906,3.382,3.858,4.335,4.811,5.287,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1712,3.222297,3.222297,0,3.222297,1,1.508,2.016,2.524,3.031,3.539,4.047,4.555,5.063,5.571,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1713,3.916133,3.916133,0,3.916133,1,1.539,2.079,2.618,3.157,3.697,4.236,4.776,5.315,5.854,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1714,4.676085,4.676085,0,4.676085,1,1.571,2.142,2.713,3.283,3.854,4.425,4.996,5.567,6.138,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1715,5.504993,5.504993,0,5.504993,1,1.602,2.205,2.807,3.409,4.012,4.614,5.217,5.819,6.421,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1716,6.399765,6.399765,0,6.399765,1,1.634,2.268,2.902,3.535,4.169,4.803,5.437,6.071,6.705,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1717,7.363745,7.363745,0,7.363745,1,1.665,2.331,2.996,3.661,4.327,4.992,5.657,6.323,6.988,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1718,8.393337,8.393337,0,8.393337,1,1.697,2.394,3.091,3.787,4.484,5.181,5.878,6.575,7.272,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1719,9.492389,9.492389,0,9.492389,1,1.728,2.457,3.185,3.913,4.642,5.37,6.098,6.827,7.555,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1720,10.656801,10.656801,0,10.656801,1,1.76,2.52,3.28,4.039,4.799,5.559,6.319,7.079,7.839,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1721,11.890925,11.890925,0,11.890925,1,1.791,2.583,3.374,4.165,4.957,5.748,6.539,7.331,8.122,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1722,13.190157,13.190157,0,13.190157,1,1.823,2.646,3.469,4.291,5.114,5.937,6.76,7.583,8.406,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1723,14.559353,14.559353,0,14.559353,1,1.854,2.709,3.563,4.417,5.272,6.126,6.98,7.835,8.689,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1724,15.98929,15.98929,0,15.98929,1,1.886,2.772,3.657,4.543,5.429,6.315,7.201,8.087,8.972,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1725,17.497673,17.497673,0,17.497673,1,1.917,2.835,3.752,4.669,5.587,6.504,7.421,8.339,9.256,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1726,19.062052,19.062052,0,19.062052,1,1.949,2.898,3.846,4.795,5.744,6.693,7.642,8.591,9.539,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1727,20.705885,20.705885,0,20.705885,1,1.98,2.961,3.941,4.921,5.902,6.882,7.862,8.843,9.823,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1728,22.404706,22.404706,0,22.404706,1,2.012,3.024,4.035,5.047,6.059,7.071,8.083,9.094,10.106,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1729,24.183989,24.183989,0,24.183989,1,2.043,3.087,4.13,5.173,6.217,7.26,8.303,9.346,10.39,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1730,26.017252,26.017252,0,26.017252,1,2.075,3.15,4.224,5.299,6.374,7.449,8.524,9.598,10.673,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1731,27.922922,27.922922,0,27.922922,1,2.106,3.213,4.319,5.425,6.531,7.638,8.744,9.85,10.957,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1732,29.89969,29.89969,0,29.89969,1,2.138,3.276,4.413,5.551,6.689,7.827,8.965,10.102,11.24,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1733,31.94018,31.94018,0,31.94018,1,2.169,3.339,4.508,5.677,6.846,8.016,9.185,10.354,11.524,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1734,34.05202,34.05202,0,34.05202,1,2.201,3.402,4.602,5.803,7.004,8.205,9.406,10.606,11.807,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1735,36.22733,36.22733,0,36.22733,1,2.232,3.465,4.697,5.929,7.161,8.394,9.626,10.858,12.091,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1736,38.474242,38.474242,0,38.474242,1,2.264,3.528,4.791,6.055,7.319,8.583,9.846,11.11,12.374,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1737,40.784372,40.784372,0,40.784372,1,2.295,3.591,4.886,6.181,7.476,8.772,10.067,11.362,12.657,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1738,43.166356,43.166356,0,43.166356,1,2.327,3.654,4.98,6.307,7.634,8.961,10.287,11.614,12.941,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1739,45.611306,45.611306,0,45.611306,1,2.358,3.717,5.075,6.433,7.791,9.15,10.508,11.866,13.224,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1740,48.128362,48.128362,0,48.128362,1,2.39,3.78,5.169,6.559,7.949,9.339,10.728,12.118,13.508,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1741,50.708132,50.708132,0,50.708132,1,2.421,3.843,5.264,6.685,8.106,9.528,10.949,12.37,13.791,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1742,53.36026,53.36026,0,53.36026,1,2.453,3.906,5.358,6.811,8.264,9.717,11.169,12.622,14.075,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1743,56.07485,56.07485,0,56.07485,1,2.484,3.969,5.453,6.937,8.421,9.906,11.39,12.874,14.358,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1744,58.86205,58.86205,0,58.86205,1,2.516,4.031,5.547,7.063,8.579,10.094,11.61,13.126,14.642,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1745,61.71146,61.71146,0,61.71146,1,2.547,4.094,5.642,7.189,8.736,10.283,11.831,13.378,14.925,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1746,64.633732,64.633732,0,64.633732,1,2.579,4.157,5.736,7.315,8.894,10.472,12.051,13.63,15.209,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1747,67.617962,67.617962,0,67.617962,1,2.61,4.22,5.831,7.441,9.051,10.661,12.272,13.882,15.492,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1748,70.675306,70.675306,0,70.675306,1,2.642,4.283,5.925,7.567,9.209,10.85,12.492,14.134,15.776,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1749,73.794356,73.794356,0,73.794356,1,2.673,4.346,6.02,7.693,9.366,11.039,12.713,14.386,16.059,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1750,76.986772,76.986772,0,76.986772,1,2.705,4.409,6.114,7.819,9.524,11.228,12.933,14.638,16.343,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1751,80.240642,80.240642,0,80.240642,1,2.736,4.472,6.209,7.945,9.681,11.417,13.154,14.89,16.626,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1752,83.56813,83.56813,0,83.56813,1,2.768,4.535,6.303,8.071,9.839,11.606,13.374,15.142,16.909,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1753,86.95682,86.95682,0,86.95682,1,2.799,4.598,6.398,8.197,9.996,11.795,13.594,15.394,17.193,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1754,90.41938,90.41938,0,90.41938,1,2.831,4.661,6.492,8.323,10.154,11.984,13.815,15.646,17.476,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1755,93.94289,93.94289,0,93.94289,1,2.862,4.724,6.587,8.449,10.311,12.173,14.035,15.898,17.76,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1756,97.540522,97.540522,0,97.540522,1,2.894,4.787,6.681,8.575,10.469,12.362,14.256,16.15,18.043,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1757,101.198852,101.198852,0,101.198852,1,2.925,4.85,6.776,8.701,10.626,12.551,14.476,16.402,18.327,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1758,104.913989,104.913989,0,104.913989,1,2.957,4.913,6.87,8.827,10.783,12.74,14.697,16.654,18.61,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1759,108.724706,108.724706,0,108.724706,1,2.988,4.976,6.965,8.953,10.941,12.929,14.917,16.906,18.894,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1760,112.574285,112.574285,0,112.574285,1,3.02,5.039,7.059,9.079,11.098,13.118,15.138,17.157,19.177,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1761,116.520452,116.520452,0,116.520452,1,3.051,5.102,7.154,9.205,11.256,13.307,15.358,17.409,19.461,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1762,120.504473,120.504473,0,120.504473,1,3.083,5.165,7.248,9.331,11.413,13.496,15.579,17.661,19.744,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1763,124.58609,124.58609,0,124.58609,1,3.114,5.228,7.343,9.457,11.571,13.685,15.799,17.913,20.028,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1764,128.704553,128.704553,0,128.704553,1,3.146,5.291,7.437,9.583,11.728,13.874,16.02,18.165,20.311,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1765,132.909757,132.909757,0,132.909757,1,3.177,5.354,7.531,9.709,11.886,14.063,16.24,18.417,20.594,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1766,137.174525,137.174525,0,137.174525,1,3.209,5.417,7.626,9.835,12.043,14.252,16.461,18.669,20.878,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1767,141.514801,141.514801,0,141.514801,1,3.24,5.48,7.72,9.961,12.201,14.441,16.681,18.921,21.161,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1768,145.914389,145.914389,0,145.914389,1,3.272,5.543,7.815,10.087,12.358,14.63,16.902,19.173,21.445,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1769,150.389737,150.389737,0,150.389737,1,3.303,5.606,7.909,10.213,12.516,14.819,17.122,19.425,21.728,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1770,154.924145,154.924145,0,154.924145,1,3.335,5.669,8.004,10.339,12.673,15.008,17.343,19.677,22.012,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1771,159.534565,159.534565,0,159.534565,1,3.366,5.732,8.098,10.465,12.831,15.197,17.563,19.929,22.295,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1772,164.203793,164.203793,0,164.203793,1,3.398,5.795,8.193,10.591,12.988,15.386,17.783,20.181,22.579,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1773,168.949285,168.949285,0,168.949285,1,3.429,5.858,8.287,10.717,13.146,15.575,18.004,20.433,22.862,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1774,173.753333,173.753333,0,173.753333,1,3.461,5.921,8.382,10.843,13.303,15.764,18.224,20.685,23.146,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1775,178.633897,178.633897,0,178.633897,1,3.492,5.984,8.476,10.969,13.461,15.953,18.445,20.937,23.429,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1776,183.572765,183.572765,0,183.572765,1,3.524,6.047,8.571,11.094,13.618,16.142,18.665,21.189,23.713,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1777,188.588401,188.588401,0,188.588401,1,3.555,6.11,8.665,11.22,13.776,16.331,18.886,21.441,23.996,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1778,193.662089,193.662089,0,193.662089,1,3.587,6.173,8.76,11.346,13.933,16.52,19.106,21.693,24.28,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1779,198.812797,198.812797,0,198.812797,1,3.618,6.236,8.854,11.472,14.091,16.709,19.327,21.945,24.563,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1780,204.021305,204.021305,0,204.021305,1,3.65,6.299,8.949,11.598,14.248,16.898,19.547,22.197,24.846,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1781,209.307085,209.307085,0,209.307085,1,3.681,6.362,9.043,11.724,14.406,17.087,19.768,22.449,25.13,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1782,214.650413,214.650413,0,214.650413,1,3.713,6.425,9.138,11.85,14.563,17.276,19.988,22.701,25.413,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1783,220.045824,220.045824,0,220.045824,1,3.744,6.488,9.232,11.976,14.72,17.465,20.209,22.953,25.697,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1784,225.549413,225.549413,0,225.549413,1,3.776,6.551,9.327,12.102,14.878,17.654,20.429,23.205,25.98,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1785,231.079266,231.079266,0,231.079266,1,3.807,6.614,9.421,12.228,15.035,17.843,20.65,23.457,26.264,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1786,236.718305,236.718305,0,236.718305,1,3.839,6.677,9.516,12.354,15.193,18.031,20.87,23.709,26.547,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1787,242.3826,242.3826,0,242.3826,1,3.87,6.74,9.61,12.48,15.35,18.22,21.091,23.961,26.831,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1788,248.157089,248.157089,0,248.157089,1,3.902,6.803,9.705,12.606,15.508,18.409,21.311,24.213,27.114,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1789,253.955826,253.955826,0,253.955826,1,3.933,6.866,9.799,12.732,15.665,18.598,21.531,24.465,27.398,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1790,259.865765,259.865765,0,259.865765,1,3.965,6.929,9.894,12.858,15.823,18.787,21.752,24.717,27.681,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1791,265.798944,265.798944,0,265.798944,1,3.996,6.992,9.988,12.984,15.98,18.976,21.972,24.969,27.965,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1792,271.844333,271.844333,0,271.844333,1,4.028,7.055,10.083,13.11,16.138,19.165,22.193,25.22,28.248,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1793,277.911954,277.911954,0,277.911954,1,4.059,7.118,10.177,13.236,16.295,19.354,22.413,25.472,28.531,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1794,284.092793,284.092793,0,284.092793,1,4.091,7.181,10.272,13.362,16.453,19.543,22.634,25.724,28.815,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1795,290.294856,290.294856,0,290.294856,1,4.122,7.244,10.366,13.488,16.61,19.732,22.854,25.976,29.098,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1796,296.611145,296.611145,0,296.611145,1,4.154,7.307,10.461,13.614,16.768,19.921,23.075,26.228,29.382,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1797,302.94765,302.94765,0,302.94765,1,4.185,7.37,10.555,13.74,16.925,20.11,23.295,26.48,29.665,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1798,309.399389,309.399389,0,309.399389,1,4.217,7.433,10.65,13.866,17.083,20.299,23.516,26.732,29.949,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1799,315.870336,315.870336,0,315.870336,1,4.248,7.496,10.744,13.992,17.24,20.488,23.736,26.984,30.232,1,2.299,3.598,4.898,6.197,7.496,8.795,10.094,11.394,12.693
1800,0.198365,0.198365,0,0.198365,1,1.124,1.247,1.371,1.494,1.618,1.742,1.865,1.989,2.112,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1801,0.073145,0.073145,0,0.073145,1,1.154,1.307,1.461,1.614,1.768,1.921,2.075,2.228,2.382,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1802,0.00912500000000003,0.00912500000000003,0,0.00912500000000003,1,1.184,1.367,1.551,1.734,1.918,2.101,2.285,2.468,2.652,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1803,0.00608900000000001,0.00608900000000001,0,0.00608900000000001,1,1.213,1.427,1.64,1.854,2.067,2.281,2.494,2.708,2.921,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1804,0.063989,0.063989,0,0.063989,1,1.243,1.487,1.73,1.974,2.217,2.461,2.704,2.948,3.191,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1805,0.183089,0.183089,0,0.183089,1,1.273,1.547,1.82,2.094,2.367,2.64,2.914,3.187,3.461,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1806,0.363389,0.363389,0,0.363389,1,1.303,1.607,1.91,2.213,2.517,2.82,3.124,3.427,3.73,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1807,0.604889,0.604889,0,0.604889,1,1.333,1.667,2,2.333,2.667,3,3.333,3.667,4,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1808,0.905956,0.905956,0,0.905956,1,1.363,1.727,2.09,2.453,2.816,3.18,3.543,3.906,4.27,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1809,1.269556,1.269556,0,1.269556,1,1.393,1.787,2.18,2.573,2.966,3.36,3.753,4.146,4.539,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1810,1.694356,1.694356,0,1.694356,1,1.423,1.846,2.27,2.693,3.116,3.539,3.963,4.386,4.809,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1811,2.180356,2.180356,0,2.180356,1,1.453,1.906,2.36,2.813,3.266,3.719,4.172,4.625,5.079,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1812,2.725857,2.725857,0,2.725857,1,1.483,1.966,2.449,2.933,3.416,3.899,4.382,4.865,5.348,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1813,3.334077,3.334077,0,3.334077,1,1.513,2.026,2.539,3.052,3.566,4.079,4.592,5.105,5.618,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1814,4.000066,4.000066,0,4.000066,1,1.543,2.086,2.629,3.172,3.715,4.258,4.801,5.345,5.888,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1815,4.730386,4.730386,0,4.730386,1,1.573,2.146,2.719,3.292,3.865,4.438,5.011,5.584,6.157,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
1816,5.521906,5.521906,0,5.521906,1,1.603,2.206,2.809,3.412,4.015,4.618,5.221,5.824,6.427,1,2.236,3.472,4.708,5.944,7.18,8.416,9.652,10.888,12.124
