run_id,hk1,cal_flux
2085,   8.878788E-01,   2.160606E+00
2086,   8.878788E-01,   2.184848E+00
2087,   8.878788E-01,   2.209091E+00
2088,   8.878788E-01,   2.233333E+00
2089,   8.878788E-01,   2.257576E+00
2090,   8.878788E-01,   2.281818E+00
2091,   8.878788E-01,   2.306061E+00
2092,   8.878788E-01,   2.330303E+00
2093,   8.878788E-01,   2.354545E+00
2094,   8.878788E-01,   2.378788E+00
2095,   8.878788E-01,   2.403030E+00
2096,   8.878788E-01,   2.427273E+00
2097,   8.878788E-01,   2.451515E+00
2098,   8.878788E-01,   2.475758E+00
2099,   8.878788E-01,   2.500000E+00
2100,   9.272727E-01,   1.000000E-01
2101,   9.272727E-01,   1.242424E-01
2102,   9.272727E-01,   1.484848E-01
2103,   9.272727E-01,   1.727273E-01
2104,   9.272727E-01,   1.969697E-01
2105,   9.272727E-01,   2.212121E-01
2106,   9.272727E-01,   2.454545E-01
2107,   9.272727E-01,   2.696970E-01
2108,   9.272727E-01,   2.939394E-01
2109,   9.272727E-01,   3.181818E-01
2110,   9.272727E-01,   3.424242E-01
2111,   9.272727E-01,   3.666667E-01
2112,   9.272727E-01,   3.909091E-01
2113,   9.272727E-01,   4.151515E-01
2114,   9.272727E-01,   4.393939E-01
2115,   9.272727E-01,   4.636364E-01
2116,   9.272727E-01,   4.878788E-01
2117,   9.272727E-01,   5.121212E-01
2118,   9.272727E-01,   5.363636E-01
2119,   9.272727E-01,   5.606061E-01
2120,   9.272727E-01,   5.848485E-01
2121,   9.272727E-01,   6.090909E-01
2122,   9.272727E-01,   6.333333E-01
2123,   9.272727E-01,   6.575758E-01
2124,   9.272727E-01,   6.818182E-01
2125,   9.272727E-01,   7.060606E-01
2126,   9.272727E-01,   7.303030E-01
2127,   9.272727E-01,   7.545455E-01
2128,   9.272727E-01,   7.787879E-01
2129,   9.272727E-01,   8.030303E-01
2130,   9.272727E-01,   8.272727E-01
2131,   9.272727E-01,   8.515152E-01
2132,   9.272727E-01,   8.757576E-01
2133,   9.272727E-01,   9.000000E-01
2134,   9.272727E-01,   9.242424E-01
2135,   9.272727E-01,   9.484848E-01
2136,   9.272727E-01,   9.727273E-01
2137,   9.272727E-01,   9.969697E-01
2138,   9.272727E-01,   1.021212E+00
2139,   9.272727E-01,   1.045455E+00
2140,   9.272727E-01,   1.069697E+00
2141,   9.272727E-01,   1.093939E+00
2142,   9.272727E-01,   1.118182E+00
2143,   9.272727E-01,   1.142424E+00
2144,   9.272727E-01,   1.166667E+00
2145,   9.272727E-01,   1.190909E+00
2146,   9.272727E-01,   1.215152E+00
2147,   9.272727E-01,   1.239394E+00
2148,   9.272727E-01,   1.263636E+00
2149,   9.272727E-01,   1.287879E+00
2150,   9.272727E-01,   1.312121E+00
2151,   9.272727E-01,   1.336364E+00
2152,   9.272727E-01,   1.360606E+00
2153,   9.272727E-01,   1.384848E+00
2154,   9.272727E-01,   1.409091E+00
2155,   9.272727E-01,   1.433333E+00
2156,   9.272727E-01,   1.457576E+00
2157,   9.272727E-01,   1.481818E+00
2158,   9.272727E-01,   1.506061E+00
2159,   9.272727E-01,   1.530303E+00
2160,   9.272727E-01,   1.554545E+00
2161,   9.272727E-01,   1.578788E+00
2162,   9.272727E-01,   1.603030E+00
2163,   9.272727E-01,   1.627273E+00
2164,   9.272727E-01,   1.651515E+00
2165,   9.272727E-01,   1.675758E+00
2166,   9.272727E-01,   1.700000E+00
2167,   9.272727E-01,   1.724242E+00
2168,   9.272727E-01,   1.748485E+00
2169,   9.272727E-01,   1.772727E+00
2170,   9.272727E-01,   1.796970E+00
2171,   9.272727E-01,   1.821212E+00
2172,   9.272727E-01,   1.845455E+00
2173,   9.272727E-01,   1.869697E+00
2174,   9.272727E-01,   1.893939E+00
2175,   9.272727E-01,   1.918182E+00
2176,   9.272727E-01,   1.942424E+00
2177,   9.272727E-01,   1.966667E+00
2178,   9.272727E-01,   1.990909E+00
2179,   9.272727E-01,   2.015152E+00
2180,   9.272727E-01,   2.039394E+00
2181,   9.272727E-01,   2.063636E+00
2182,   9.272727E-01,   2.087879E+00
2183,   9.272727E-01,   2.112121E+00
2184,   9.272727E-01,   2.136364E+00
2185,   9.272727E-01,   2.160606E+00
2186,   9.272727E-01,   2.184848E+00
2187,   9.272727E-01,   2.209091E+00
2188,   9.272727E-01,   2.233333E+00
2189,   9.272727E-01,   2.257576E+00
2190,   9.272727E-01,   2.281818E+00
2191,   9.272727E-01,   2.306061E+00
2192,   9.272727E-01,   2.330303E+00
2193,   9.272727E-01,   2.354545E+00
2194,   9.272727E-01,   2.378788E+00
2195,   9.272727E-01,   2.403030E+00
2196,   9.272727E-01,   2.427273E+00
2197,   9.272727E-01,   2.451515E+00
2198,   9.272727E-01,   2.475758E+00
2199,   9.272727E-01,   2.500000E+00
2200,   9.666667E-01,   1.000000E-01
2201,   9.666667E-01,   1.242424E-01
2202,   9.666667E-01,   1.484848E-01
2203,   9.666667E-01,   1.727273E-01
2204,   9.666667E-01,   1.969697E-01
2205,   9.666667E-01,   2.212121E-01
2206,   9.666667E-01,   2.454545E-01
2207,   9.666667E-01,   2.696970E-01
2208,   9.666667E-01,   2.939394E-01
2209,   9.666667E-01,   3.181818E-01
2210,   9.666667E-01,   3.424242E-01
2211,   9.666667E-01,   3.666667E-01
2212,   9.666667E-01,   3.909091E-01
2213,   9.666667E-01,   4.151515E-01
2214,   9.666667E-01,   4.393939E-01
2215,   9.666667E-01,   4.636364E-01
2216,   9.666667E-01,   4.878788E-01
2217,   9.666667E-01,   5.121212E-01
2218,   9.666667E-01,   5.363636E-01
2219,   9.666667E-01,   5.606061E-01
2220,   9.666667E-01,   5.848485E-01
2221,   9.666667E-01,   6.090909E-01
2222,   9.666667E-01,   6.333333E-01
2223,   9.666667E-01,   6.575758E-01
2224,   9.666667E-01,   6.818182E-01
2225,   9.666667E-01,   7.060606E-01
2226,   9.666667E-01,   7.303030E-01
2227,   9.666667E-01,   7.545455E-01
2228,   9.666667E-01,   7.787879E-01
2229,   9.666667E-01,   8.030303E-01
2230,   9.666667E-01,   8.272727E-01
2231,   9.666667E-01,   8.515152E-01
2232,   9.666667E-01,   8.757576E-01
2233,   9.666667E-01,   9.000000E-01
2234,   9.666667E-01,   9.242424E-01
2235,   9.666667E-01,   9.484848E-01
2236,   9.666667E-01,   9.727273E-01
2237,   9.666667E-01,   9.969697E-01
2238,   9.666667E-01,   1.021212E+00
2239,   9.666667E-01,   1.045455E+00
2240,   9.666667E-01,   1.069697E+00
2241,   9.666667E-01,   1.093939E+00
2242,   9.666667E-01,   1.118182E+00
2243,   9.666667E-01,   1.142424E+00
2244,   9.666667E-01,   1.166667E+00
2245,   9.666667E-01,   1.190909E+00
2246,   9.666667E-01,   1.215152E+00
2247,   9.666667E-01,   1.239394E+00
2248,   9.666667E-01,   1.263636E+00
2249,   9.666667E-01,   1.287879E+00
2250,   9.666667E-01,   1.312121E+00
2251,   9.666667E-01,   1.336364E+00
2252,   9.666667E-01,   1.360606E+00
2253,   9.666667E-01,   1.384848E+00
2254,   9.666667E-01,   1.409091E+00
2255,   9.666667E-01,   1.433333E+00
2256,   9.666667E-01,   1.457576E+00
2257,   9.666667E-01,   1.481818E+00
2258,   9.666667E-01,   1.506061E+00
2259,   9.666667E-01,   1.530303E+00
2260,   9.666667E-01,   1.554545E+00
2261,   9.666667E-01,   1.578788E+00
2262,   9.666667E-01,   1.603030E+00
2263,   9.666667E-01,   1.627273E+00
2264,   9.666667E-01,   1.651515E+00
2265,   9.666667E-01,   1.675758E+00
2266,   9.666667E-01,   1.700000E+00
2267,   9.666667E-01,   1.724242E+00
2268,   9.666667E-01,   1.748485E+00
2269,   9.666667E-01,   1.772727E+00
2270,   9.666667E-01,   1.796970E+00
2271,   9.666667E-01,   1.821212E+00
2272,   9.666667E-01,   1.845455E+00
2273,   9.666667E-01,   1.869697E+00
2274,   9.666667E-01,   1.893939E+00
2275,   9.666667E-01,   1.918182E+00
2276,   9.666667E-01,   1.942424E+00
2277,   9.666667E-01,   1.966667E+00
2278,   9.666667E-01,   1.990909E+00
2279,   9.666667E-01,   2.015152E+00
2280,   9.666667E-01,   2.039394E+00
2281,   9.666667E-01,   2.063636E+00
2282,   9.666667E-01,   2.087879E+00
2283,   9.666667E-01,   2.112121E+00
2284,   9.666667E-01,   2.136364E+00
2285,   9.666667E-01,   2.160606E+00
2286,   9.666667E-01,   2.184848E+00
2287,   9.666667E-01,   2.209091E+00
2288,   9.666667E-01,   2.233333E+00
2289,   9.666667E-01,   2.257576E+00
2290,   9.666667E-01,   2.281818E+00
2291,   9.666667E-01,   2.306061E+00
2292,   9.666667E-01,   2.330303E+00
2293,   9.666667E-01,   2.354545E+00
2294,   9.666667E-01,   2.378788E+00
2295,   9.666667E-01,   2.403030E+00
2296,   9.666667E-01,   2.427273E+00
2297,   9.666667E-01,   2.451515E+00
2298,   9.666667E-01,   2.475758E+00
2299,   9.666667E-01,   2.500000E+00
2300,   1.006061E+00,   1.000000E-01
2301,   1.006061E+00,   1.242424E-01
2302,   1.006061E+00,   1.484848E-01
2303,   1.006061E+00,   1.727273E-01
2304,   1.006061E+00,   1.969697E-01
2305,   1.006061E+00,   2.212121E-01
2306,   1.006061E+00,   2.454545E-01
2307,   1.006061E+00,   2.696970E-01
2308,   1.006061E+00,   2.939394E-01
2309,   1.006061E+00,   3.181818E-01
2310,   1.006061E+00,   3.424242E-01
2311,   1.006061E+00,   3.666667E-01
2312,   1.006061E+00,   3.909091E-01
2313,   1.006061E+00,   4.151515E-01
2314,   1.006061E+00,   4.393939E-01
2315,   1.006061E+00,   4.636364E-01
2316,   1.006061E+00,   4.878788E-01
2317,   1.006061E+00,   5.121212E-01
2318,   1.006061E+00,   5.363636E-01
2319,   1.006061E+00,   5.606061E-01
2320,   1.006061E+00,   5.848485E-01
2321,   1.006061E+00,   6.090909E-01
2322,   1.006061E+00,   6.333333E-01
2323,   1.006061E+00,   6.575758E-01
2324,   1.006061E+00,   6.818182E-01
2325,   1.006061E+00,   7.060606E-01
2326,   1.006061E+00,   7.303030E-01
2327,   1.006061E+00,   7.545455E-01
2328,   1.006061E+00,   7.787879E-01
2329,   1.006061E+00,   8.030303E-01
2330,   1.006061E+00,   8.272727E-01
2331,   1.006061E+00,   8.515152E-01
2332,   1.006061E+00,   8.757576E-01
2333,   1.006061E+00,   9.000000E-01
2334,   1.006061E+00,   9.242424E-01
2335,   1.006061E+00,   9.484848E-01
2336,   1.006061E+00,   9.727273E-01
2337,   1.006061E+00,   9.969697E-01
2338,   1.006061E+00,   1.021212E+00
2339,   1.006061E+00,   1.045455E+00
2340,   1.006061E+00,   1.069697E+00
2341,   1.006061E+00,   1.093939E+00
2342,   1.006061E+00,   1.118182E+00
2343,   1.006061E+00,   1.142424E+00
2344,   1.006061E+00,   1.166667E+00
2345,   1.006061E+00,   1.190909E+00
2346,   1.006061E+00,   1.215152E+00
2347,   1.006061E+00,   1.239394E+00
2348,   1.006061E+00,   1.263636E+00
2349,   1.006061E+00,   1.287879E+00
2350,   1.006061E+00,   1.312121E+00
2351,   1.006061E+00,   1.336364E+00
2352,   1.006061E+00,   1.360606E+00
2353,   1.006061E+00,   1.384848E+00
2354,   1.006061E+00,   1.409091E+00
2355,   1.006061E+00,   1.433333E+00
2356,   1.006061E+00,   1.457576E+00
2357,   1.006061E+00,   1.481818E+00
2358,   1.006061E+00,   1.506061E+00
2359,   1.006061E+00,   1.530303E+00
2360,   1.006061E+00,   1.554545E+00
2361,   1.006061E+00,   1.578788E+00
2362,   1.006061E+00,   1.603030E+00
2363,   1.006061E+00,   1.627273E+00
2364,   1.006061E+00,   1.651515E+00
2365,   1.006061E+00,   1.675758E+00
2366,   1.006061E+00,   1.700000E+00
2367,   1.006061E+00,   1.724242E+00
2368,   1.006061E+00,   1.748485E+00
2369,   1.006061E+00,   1.772727E+00
2370,   1.006061E+00,   1.796970E+00
2371,   1.006061E+00,   1.821212E+00
2372,   1.006061E+00,   1.845455E+00
2373,   1.006061E+00,   1.869697E+00
2374,   1.006061E+00,   1.893939E+00
2375,   1.006061E+00,   1.918182E+00
2376,   1.006061E+00,   1.942424E+00
2377,   1.006061E+00,   1.966667E+00
2378,   1.006061E+00,   1.990909E+00
2379,   1.006061E+00,   2.015152E+00
2380,   1.006061E+00,   2.039394E+00
2381,   1.006061E+00,   2.063636E+00
2382,   1.006061E+00,   2.087879E+00
2383,   1.006061E+00,   2.112121E+00
2384,   1.006061E+00,   2.136364E+00
2385,   1.006061E+00,   2.160606E+00
2386,   1.006061E+00,   2.184848E+00
2387,   1.006061E+00,   2.209091E+00
2388,   1.006061E+00,   2.233333E+00
2389,   1.006061E+00,   2.257576E+00
2390,   1.006061E+00,   2.281818E+00
2391,   1.006061E+00,   2.306061E+00
2392,   1.006061E+00,   2.330303E+00
2393,   1.006061E+00,   2.354545E+00
2394,   1.006061E+00,   2.378788E+00
2395,   1.006061E+00,   2.403030E+00
2396,   1.006061E+00,   2.427273E+00
2397,   1.006061E+00,   2.451515E+00
2398,   1.006061E+00,   2.475758E+00
2399,   1.006061E+00,   2.500000E+00
2400,   1.045455E+00,   1.000000E-01
2401,   1.045455E+00,   1.242424E-01
2402,   1.045455E+00,   1.484848E-01
2403,   1.045455E+00,   1.727273E-01
2404,   1.045455E+00,   1.969697E-01
2405,   1.045455E+00,   2.212121E-01
2406,   1.045455E+00,   2.454545E-01
2407,   1.045455E+00,   2.696970E-01
2408,   1.045455E+00,   2.939394E-01
2409,   1.045455E+00,   3.181818E-01
2410,   1.045455E+00,   3.424242E-01
2411,   1.045455E+00,   3.666667E-01
2412,   1.045455E+00,   3.909091E-01
2413,   1.045455E+00,   4.151515E-01
2414,   1.045455E+00,   4.393939E-01
2415,   1.045455E+00,   4.636364E-01
2416,   1.045455E+00,   4.878788E-01
2417,   1.045455E+00,   5.121212E-01
2418,   1.045455E+00,   5.363636E-01
2419,   1.045455E+00,   5.606061E-01
2420,   1.045455E+00,   5.848485E-01
2421,   1.045455E+00,   6.090909E-01
2422,   1.045455E+00,   6.333333E-01
2423,   1.045455E+00,   6.575758E-01
2424,   1.045455E+00,   6.818182E-01
2425,   1.045455E+00,   7.060606E-01
2426,   1.045455E+00,   7.303030E-01
2427,   1.045455E+00,   7.545455E-01
2428,   1.045455E+00,   7.787879E-01
2429,   1.045455E+00,   8.030303E-01
2430,   1.045455E+00,   8.272727E-01
2431,   1.045455E+00,   8.515152E-01
2432,   1.045455E+00,   8.757576E-01
2433,   1.045455E+00,   9.000000E-01
2434,   1.045455E+00,   9.242424E-01
2435,   1.045455E+00,   9.484848E-01
2436,   1.045455E+00,   9.727273E-01
2437,   1.045455E+00,   9.969697E-01
2438,   1.045455E+00,   1.021212E+00
2439,   1.045455E+00,   1.045455E+00
2440,   1.045455E+00,   1.069697E+00
2441,   1.045455E+00,   1.093939E+00
2442,   1.045455E+00,   1.118182E+00
2443,   1.045455E+00,   1.142424E+00
2444,   1.045455E+00,   1.166667E+00
2445,   1.045455E+00,   1.190909E+00
2446,   1.045455E+00,   1.215152E+00
2447,   1.045455E+00,   1.239394E+00
2448,   1.045455E+00,   1.263636E+00
2449,   1.045455E+00,   1.287879E+00
2450,   1.045455E+00,   1.312121E+00
2451,   1.045455E+00,   1.336364E+00
2452,   1.045455E+00,   1.360606E+00
2453,   1.045455E+00,   1.384848E+00
2454,   1.045455E+00,   1.409091E+00
2455,   1.045455E+00,   1.433333E+00
2456,   1.045455E+00,   1.457576E+00
2457,   1.045455E+00,   1.481818E+00
2458,   1.045455E+00,   1.506061E+00
2459,   1.045455E+00,   1.530303E+00
2460,   1.045455E+00,   1.554545E+00
2461,   1.045455E+00,   1.578788E+00
2462,   1.045455E+00,   1.603030E+00
2463,   1.045455E+00,   1.627273E+00
2464,   1.045455E+00,   1.651515E+00
2465,   1.045455E+00,   1.675758E+00
2466,   1.045455E+00,   1.700000E+00
2467,   1.045455E+00,   1.724242E+00
2468,   1.045455E+00,   1.748485E+00
2469,   1.045455E+00,   1.772727E+00
2470,   1.045455E+00,   1.796970E+00
2471,   1.045455E+00,   1.821212E+00
2472,   1.045455E+00,   1.845455E+00
2473,   1.045455E+00,   1.869697E+00
2474,   1.045455E+00,   1.893939E+00
2475,   1.045455E+00,   1.918182E+00
2476,   1.045455E+00,   1.942424E+00
2477,   1.045455E+00,   1.966667E+00
2478,   1.045455E+00,   1.990909E+00
2479,   1.045455E+00,   2.015152E+00
2480,   1.045455E+00,   2.039394E+00
2481,   1.045455E+00,   2.063636E+00
2482,   1.045455E+00,   2.087879E+00
2483,   1.045455E+00,   2.112121E+00
2484,   1.045455E+00,   2.136364E+00
2485,   1.045455E+00,   2.160606E+00
2486,   1.045455E+00,   2.184848E+00
2487,   1.045455E+00,   2.209091E+00
2488,   1.045455E+00,   2.233333E+00
2489,   1.045455E+00,   2.257576E+00
2490,   1.045455E+00,   2.281818E+00
2491,   1.045455E+00,   2.306061E+00
2492,   1.045455E+00,   2.330303E+00
2493,   1.045455E+00,   2.354545E+00
2494,   1.045455E+00,   2.378788E+00
2495,   1.045455E+00,   2.403030E+00
2496,   1.045455E+00,   2.427273E+00
2497,   1.045455E+00,   2.451515E+00
2498,   1.045455E+00,   2.475758E+00
2499,   1.045455E+00,   2.500000E+00
2500,   1.084848E+00,   1.000000E-01
2501,   1.084848E+00,   1.242424E-01
2502,   1.084848E+00,   1.484848E-01
2503,   1.084848E+00,   1.727273E-01
2504,   1.084848E+00,   1.969697E-01
2505,   1.084848E+00,   2.212121E-01
2506,   1.084848E+00,   2.454545E-01
2507,   1.084848E+00,   2.696970E-01
2508,   1.084848E+00,   2.939394E-01
2509,   1.084848E+00,   3.181818E-01
2510,   1.084848E+00,   3.424242E-01
2511,   1.084848E+00,   3.666667E-01
2512,   1.084848E+00,   3.909091E-01
2513,   1.084848E+00,   4.151515E-01
2514,   1.084848E+00,   4.393939E-01
2515,   1.084848E+00,   4.636364E-01
2516,   1.084848E+00,   4.878788E-01
2517,   1.084848E+00,   5.121212E-01
2518,   1.084848E+00,   5.363636E-01
2519,   1.084848E+00,   5.606061E-01
2520,   1.084848E+00,   5.848485E-01
2521,   1.084848E+00,   6.090909E-01
2522,   1.084848E+00,   6.333333E-01
2523,   1.084848E+00,   6.575758E-01
2524,   1.084848E+00,   6.818182E-01
2525,   1.084848E+00,   7.060606E-01
2526,   1.084848E+00,   7.303030E-01
2527,   1.084848E+00,   7.545455E-01
2528,   1.084848E+00,   7.787879E-01
2529,   1.084848E+00,   8.030303E-01
2530,   1.084848E+00,   8.272727E-01
2531,   1.084848E+00,   8.515152E-01
2532,   1.084848E+00,   8.757576E-01
2533,   1.084848E+00,   9.000000E-01
2534,   1.084848E+00,   9.242424E-01
2535,   1.084848E+00,   9.484848E-01
2536,   1.084848E+00,   9.727273E-01
2537,   1.084848E+00,   9.969697E-01
2538,   1.084848E+00,   1.021212E+00
2539,   1.084848E+00,   1.045455E+00
2540,   1.084848E+00,   1.069697E+00
2541,   1.084848E+00,   1.093939E+00
2542,   1.084848E+00,   1.118182E+00
2543,   1.084848E+00,   1.142424E+00
2544,   1.084848E+00,   1.166667E+00
2545,   1.084848E+00,   1.190909E+00
2546,   1.084848E+00,   1.215152E+00
2547,   1.084848E+00,   1.239394E+00
2548,   1.084848E+00,   1.263636E+00
2549,   1.084848E+00,   1.287879E+00
2550,   1.084848E+00,   1.312121E+00
2551,   1.084848E+00,   1.336364E+00
2552,   1.084848E+00,   1.360606E+00
2553,   1.084848E+00,   1.384848E+00
2554,   1.084848E+00,   1.409091E+00
2555,   1.084848E+00,   1.433333E+00
2556,   1.084848E+00,   1.457576E+00
2557,   1.084848E+00,   1.481818E+00
2558,   1.084848E+00,   1.506061E+00
2559,   1.084848E+00,   1.530303E+00
2560,   1.084848E+00,   1.554545E+00
2561,   1.084848E+00,   1.578788E+00
2562,   1.084848E+00,   1.603030E+00
2563,   1.084848E+00,   1.627273E+00
2564,   1.084848E+00,   1.651515E+00
2565,   1.084848E+00,   1.675758E+00
2566,   1.084848E+00,   1.700000E+00
2567,   1.084848E+00,   1.724242E+00
2568,   1.084848E+00,   1.748485E+00
2569,   1.084848E+00,   1.772727E+00
2570,   1.084848E+00,   1.796970E+00
2571,   1.084848E+00,   1.821212E+00
2572,   1.084848E+00,   1.845455E+00
2573,   1.084848E+00,   1.869697E+00
2574,   1.084848E+00,   1.893939E+00
2575,   1.084848E+00,   1.918182E+00
2576,   1.084848E+00,   1.942424E+00
2577,   1.084848E+00,   1.966667E+00
2578,   1.084848E+00,   1.990909E+00
2579,   1.084848E+00,   2.015152E+00
2580,   1.084848E+00,   2.039394E+00
2581,   1.084848E+00,   2.063636E+00
2582,   1.084848E+00,   2.087879E+00
2583,   1.084848E+00,   2.112121E+00
2584,   1.084848E+00,   2.136364E+00
2585,   1.084848E+00,   2.160606E+00
2586,   1.084848E+00,   2.184848E+00
2587,   1.084848E+00,   2.209091E+00
2588,   1.084848E+00,   2.233333E+00
2589,   1.084848E+00,   2.257576E+00
2590,   1.084848E+00,   2.281818E+00
2591,   1.084848E+00,   2.306061E+00
2592,   1.084848E+00,   2.330303E+00
2593,   1.084848E+00,   2.354545E+00
2594,   1.084848E+00,   2.378788E+00
2595,   1.084848E+00,   2.403030E+00
2596,   1.084848E+00,   2.427273E+00
2597,   1.084848E+00,   2.451515E+00
2598,   1.084848E+00,   2.475758E+00
2599,   1.084848E+00,   2.500000E+00
2600,   1.124242E+00,   1.000000E-01
2601,   1.124242E+00,   1.242424E-01
2602,   1.124242E+00,   1.484848E-01
2603,   1.124242E+00,   1.727273E-01
2604,   1.124242E+00,   1.969697E-01
2605,   1.124242E+00,   2.212121E-01
2606,   1.124242E+00,   2.454545E-01
2607,   1.124242E+00,   2.696970E-01
2608,   1.124242E+00,   2.939394E-01
2609,   1.124242E+00,   3.181818E-01
2610,   1.124242E+00,   3.424242E-01
2611,   1.124242E+00,   3.666667E-01
2612,   1.124242E+00,   3.909091E-01
2613,   1.124242E+00,   4.151515E-01
2614,   1.124242E+00,   4.393939E-01
2615,   1.124242E+00,   4.636364E-01
2616,   1.124242E+00,   4.878788E-01
2617,   1.124242E+00,   5.121212E-01
2618,   1.124242E+00,   5.363636E-01
2619,   1.124242E+00,   5.606061E-01
2620,   1.124242E+00,   5.848485E-01
2621,   1.124242E+00,   6.090909E-01
2622,   1.124242E+00,   6.333333E-01
2623,   1.124242E+00,   6.575758E-01
2624,   1.124242E+00,   6.818182E-01
2625,   1.124242E+00,   7.060606E-01
2626,   1.124242E+00,   7.303030E-01
2627,   1.124242E+00,   7.545455E-01
2628,   1.124242E+00,   7.787879E-01
2629,   1.124242E+00,   8.030303E-01
2630,   1.124242E+00,   8.272727E-01
2631,   1.124242E+00,   8.515152E-01
2632,   1.124242E+00,   8.757576E-01
2633,   1.124242E+00,   9.000000E-01
2634,   1.124242E+00,   9.242424E-01
2635,   1.124242E+00,   9.484848E-01
2636,   1.124242E+00,   9.727273E-01
2637,   1.124242E+00,   9.969697E-01
2638,   1.124242E+00,   1.021212E+00
2639,   1.124242E+00,   1.045455E+00
2640,   1.124242E+00,   1.069697E+00
2641,   1.124242E+00,   1.093939E+00
2642,   1.124242E+00,   1.118182E+00
2643,   1.124242E+00,   1.142424E+00
2644,   1.124242E+00,   1.166667E+00
2645,   1.124242E+00,   1.190909E+00
2646,   1.124242E+00,   1.215152E+00
2647,   1.124242E+00,   1.239394E+00
2648,   1.124242E+00,   1.263636E+00
2649,   1.124242E+00,   1.287879E+00
2650,   1.124242E+00,   1.312121E+00
2651,   1.124242E+00,   1.336364E+00
2652,   1.124242E+00,   1.360606E+00
2653,   1.124242E+00,   1.384848E+00
2654,   1.124242E+00,   1.409091E+00
2655,   1.124242E+00,   1.433333E+00
2656,   1.124242E+00,   1.457576E+00
2657,   1.124242E+00,   1.481818E+00
2658,   1.124242E+00,   1.506061E+00
2659,   1.124242E+00,   1.530303E+00
2660,   1.124242E+00,   1.554545E+00
2661,   1.124242E+00,   1.578788E+00
2662,   1.124242E+00,   1.603030E+00
2663,   1.124242E+00,   1.627273E+00
2664,   1.124242E+00,   1.651515E+00
2665,   1.124242E+00,   1.675758E+00
2666,   1.124242E+00,   1.700000E+00
2667,   1.124242E+00,   1.724242E+00
2668,   1.124242E+00,   1.748485E+00
2669,   1.124242E+00,   1.772727E+00
2670,   1.124242E+00,   1.796970E+00
2671,   1.124242E+00,   1.821212E+00
2672,   1.124242E+00,   1.845455E+00
2673,   1.124242E+00,   1.869697E+00
2674,   1.124242E+00,   1.893939E+00
2675,   1.124242E+00,   1.918182E+00
2676,   1.124242E+00,   1.942424E+00
2677,   1.124242E+00,   1.966667E+00
2678,   1.124242E+00,   1.990909E+00
2679,   1.124242E+00,   2.015152E+00
2680,   1.124242E+00,   2.039394E+00
2681,   1.124242E+00,   2.063636E+00
2682,   1.124242E+00,   2.087879E+00
2683,   1.124242E+00,   2.112121E+00
2684,   1.124242E+00,   2.136364E+00
2685,   1.124242E+00,   2.160606E+00
2686,   1.124242E+00,   2.184848E+00
2687,   1.124242E+00,   2.209091E+00
2688,   1.124242E+00,   2.233333E+00
2689,   1.124242E+00,   2.257576E+00
2690,   1.124242E+00,   2.281818E+00
2691,   1.124242E+00,   2.306061E+00
2692,   1.124242E+00,   2.330303E+00
2693,   1.124242E+00,   2.354545E+00
2694,   1.124242E+00,   2.378788E+00
2695,   1.124242E+00,   2.403030E+00
2696,   1.124242E+00,   2.427273E+00
2697,   1.124242E+00,   2.451515E+00
2698,   1.124242E+00,   2.475758E+00
2699,   1.124242E+00,   2.500000E+00
2700,   1.163636E+00,   1.000000E-01
2701,   1.163636E+00,   1.242424E-01
2702,   1.163636E+00,   1.484848E-01
2703,   1.163636E+00,   1.727273E-01
2704,   1.163636E+00,   1.969697E-01
2705,   1.163636E+00,   2.212121E-01
2706,   1.163636E+00,   2.454545E-01
2707,   1.163636E+00,   2.696970E-01
2708,   1.163636E+00,   2.939394E-01
2709,   1.163636E+00,   3.181818E-01
2710,   1.163636E+00,   3.424242E-01
2711,   1.163636E+00,   3.666667E-01
2712,   1.163636E+00,   3.909091E-01
2713,   1.163636E+00,   4.151515E-01
2714,   1.163636E+00,   4.393939E-01
2715,   1.163636E+00,   4.636364E-01
2716,   1.163636E+00,   4.878788E-01
2717,   1.163636E+00,   5.121212E-01
2718,   1.163636E+00,   5.363636E-01
2719,   1.163636E+00,   5.606061E-01
2720,   1.163636E+00,   5.848485E-01
2721,   1.163636E+00,   6.090909E-01
2722,   1.163636E+00,   6.333333E-01
2723,   1.163636E+00,   6.575758E-01
2724,   1.163636E+00,   6.818182E-01
2725,   1.163636E+00,   7.060606E-01
2726,   1.163636E+00,   7.303030E-01
2727,   1.163636E+00,   7.545455E-01
2728,   1.163636E+00,   7.787879E-01
2729,   1.163636E+00,   8.030303E-01
2730,   1.163636E+00,   8.272727E-01
2731,   1.163636E+00,   8.515152E-01
2732,   1.163636E+00,   8.757576E-01
2733,   1.163636E+00,   9.000000E-01
2734,   1.163636E+00,   9.242424E-01
2735,   1.163636E+00,   9.484848E-01
2736,   1.163636E+00,   9.727273E-01
2737,   1.163636E+00,   9.969697E-01
2738,   1.163636E+00,   1.021212E+00
2739,   1.163636E+00,   1.045455E+00
2740,   1.163636E+00,   1.069697E+00
2741,   1.163636E+00,   1.093939E+00
2742,   1.163636E+00,   1.118182E+00
2743,   1.163636E+00,   1.142424E+00
2744,   1.163636E+00,   1.166667E+00
2745,   1.163636E+00,   1.190909E+00
2746,   1.163636E+00,   1.215152E+00
2747,   1.163636E+00,   1.239394E+00
2748,   1.163636E+00,   1.263636E+00
2749,   1.163636E+00,   1.287879E+00
2750,   1.163636E+00,   1.312121E+00
