site,datetime,value
trgw_002_009,2017-01-10,37.554647814635246
trgw_002_009,2017-01-11,37.654413572729176
trgw_002_009,2017-01-12,37.800925330963736
trgw_002_009,2017-01-13,37.65352964669373
trgw_002_009,2017-01-14,37.56990637484033
trgw_002_009,2017-01-15,37.855520425922165
trgw_002_009,2017-01-16,37.749472204428315
trgw_002_009,2017-01-17,37.31597409674859
trgw_002_009,2017-01-18,38.1269536480712
trgw_002_009,2017-01-19,37.972144277639345
trgw_002_009,2017-01-20,37.58252215544659
trgw_002_009,2017-01-21,37.741418020347695
trgw_002_009,2017-01-22,37.92827174999917
trgw_002_009,2017-01-23,37.63502984146063
trgw_002_009,2017-01-24,37.815168358075404
trgw_002_009,2017-01-25,37.88721569471429
trgw_002_009,2017-01-26,37.46291681845312
trgw_002_009,2017-01-27,37.54740362928343
trgw_002_009,2017-01-28,37.85011467956212
trgw_002_009,2017-01-29,37.755378895429764
trgw_002_009,2017-01-30,37.85172431206279
trgw_002_009,2017-01-31,37.65278639706926
trgw_002_009,2017-02-01,37.61627095780915
trgw_002_009,2017-02-02,37.280142104883325
trgw_002_009,2017-02-03,37.44829991469852
trgw_002_009,2017-02-04,37.6846452189317
trgw_002_009,2017-02-05,37.834375443912855
trgw_002_009,2017-02-06,37.77762267330714
trgw_002_009,2017-02-07,37.64649360519446
trgw_002_009,2017-02-08,37.61571968670186
trgw_002_009,2017-02-09,37.713540926527656
trgw_002_009,2017-02-10,37.69276623621843
trgw_002_009,2017-02-11,37.95494310298795
trgw_002_009,2017-02-12,37.70502815409566
trgw_002_009,2017-02-13,37.37799080756054
trgw_002_009,2017-02-14,37.41896537299353
trgw_002_009,2017-02-15,37.97719186739272
trgw_002_009,2017-02-16,37.43463290770999
trgw_002_009,2017-02-17,37.822523490606706
trgw_002_009,2017-02-18,37.61736145295812
trgw_002_009,2017-02-19,37.63446834121951
trgw_002_009,2017-02-20,37.64121344344632
trgw_002_009,2017-02-21,37.90969699189184
trgw_002_009,2017-02-22,37.62577663429121
trgw_002_009,2017-02-23,37.65491614343097
trgw_002_009,2017-02-24,37.3546363005201
trgw_002_009,2017-02-25,37.7050381023416
trgw_002_009,2017-02-26,37.780143501395614
trgw_002_009,2017-02-27,37.73292211613076
trgw_002_009,2017-02-28,37.966331252217344
trgw_002_009,2017-03-01,37.699784270956044
trgw_002_009,2017-03-02,37.744522491223805
trgw_002_009,2017-03-03,38.02499080205364
trgw_002_009,2017-03-04,37.386487162128375
trgw_002_009,2017-03-05,37.61317493044013
trgw_002_009,2017-03-06,37.99455175040385
trgw_002_009,2017-03-07,37.89766382966222
trgw_002_009,2017-03-08,37.84464601976809
trgw_002_009,2017-03-09,37.878032147892895
trgw_002_009,2017-03-10,37.7748632418242
trgw_002_009,2017-03-11,38.03603948550646
trgw_002_009,2017-03-12,37.791891833946146
trgw_002_009,2017-03-13,37.78196742117906
trgw_002_009,2017-03-14,37.762576734825124
trgw_002_009,2017-03-15,37.77152879111008
trgw_002_009,2017-03-16,37.49733654383683
trgw_002_009,2017-03-17,37.89767261089267
trgw_002_009,2017-03-18,37.73849905324333
trgw_002_009,2017-03-19,38.14204001957208
trgw_002_009,2017-03-20,37.764002905882315
trgw_002_009,2017-03-21,37.85949365683513
trgw_002_009,2017-03-22,37.82589043725227
trgw_002_009,2017-03-23,37.65208859297815
trgw_002_009,2017-03-24,37.978947365703704
trgw_002_009,2017-03-25,38.162766728112004
trgw_002_009,2017-03-26,37.779889556068035
trgw_002_009,2017-03-27,37.71806824288292
trgw_002_009,2017-03-28,37.72660425378892
trgw_002_009,2017-03-29,37.41520962133654
trgw_002_009,2017-03-30,37.7546443712594
trgw_002_009,2017-03-31,37.84392362320166
trgw_002_009,2017-04-01,38.00286358503605
trgw_002_009,2017-04-02,37.98298654822999
trgw_002_009,2017-04-03,37.703786183512655
trgw_002_009,2017-04-04,37.73467840104522
trgw_002_009,2017-04-05,38.01683806112289
trgw_002_009,2017-04-06,37.758539220585426
trgw_002_009,2017-04-07,37.693656092048876
trgw_002_009,2017-04-08,38.07004968988686
trgw_002_009,2017-04-09,37.99895713341013
trgw_002_009,2017-04-10,37.79451435835485
trgw_002_009,2017-04-11,37.679434510444274
trgw_002_009,2017-04-12,37.39314393615106
trgw_002_009,2017-04-13,37.91446072111495
trgw_002_009,2017-04-14,37.625036055489566
trgw_002_009,2017-04-15,37.41996159817185
trgw_002_009,2017-04-16,38.1316741054698
trgw_002_009,2017-04-17,37.941071558201976
trgw_002_009,2017-04-18,37.58803236137661
trgw_002_009,2017-04-19,37.57096672340814
trgw_002_009,2017-04-20,37.98410235643432
trgw_002_009,2017-04-21,37.64258187669283
trgw_002_009,2017-04-22,38.07871997350558
trgw_002_009,2017-04-23,37.93971686252523
trgw_002_009,2017-04-24,37.92570130411337
trgw_002_009,2017-04-25,37.898345091122856
trgw_002_009,2017-04-26,37.85388817440479
trgw_002_009,2017-04-27,37.988832239835425
trgw_002_009,2017-04-28,37.718143927496875
trgw_002_009,2017-04-29,37.837976394686876
trgw_002_009,2017-04-30,37.968159317535445
trgw_002_009,2017-05-01,37.92830194371722
trgw_002_009,2017-05-02,37.58417663894627
trgw_002_009,2017-05-03,37.721741066539145
trgw_002_009,2017-05-04,37.87129270108383
trgw_002_009,2017-05-05,37.73595705819202
trgw_002_009,2017-05-06,38.17243171219467
trgw_002_009,2017-05-07,37.73589936104918
trgw_002_009,2017-05-08,37.77909931048466
trgw_002_009,2017-05-09,37.96381103563546
trgw_002_009,2017-05-10,37.874013548646985
trgw_002_009,2017-05-11,37.77649510855904
trgw_002_009,2017-05-12,37.65163129422385
trgw_002_009,2017-05-13,37.85996681147935
trgw_002_009,2017-05-14,38.00470528807568
trgw_002_009,2017-05-15,37.899399044819646
trgw_002_009,2017-05-16,37.648203295708775
trgw_002_009,2017-05-17,38.14754899139534
trgw_002_009,2017-05-18,37.50810842199282
trgw_002_009,2017-05-19,37.478895871639445
trgw_002_009,2017-05-20,37.994221444891444
trgw_002_009,2017-05-21,37.84451109572054
trgw_002_009,2017-05-22,37.68832029073919
trgw_002_009,2017-05-23,37.58343985448894
trgw_002_009,2017-05-24,38.26411996785606
trgw_002_009,2017-05-25,37.82075117443109
trgw_002_009,2017-05-26,37.90218023416916
trgw_002_009,2017-05-27,37.85534001944764
trgw_002_009,2017-05-28,37.879341591546236
trgw_002_009,2017-05-29,37.900254892104954
trgw_002_009,2017-05-30,37.93774080195097
trgw_002_009,2017-05-31,37.720239519847865
trgw_002_009,2017-06-01,37.734285602729635
trgw_002_009,2017-06-02,37.44098043832822
trgw_002_009,2017-06-03,37.63018211869969
trgw_002_009,2017-06-04,37.83675855928934
trgw_002_009,2017-06-05,37.99200967510053
trgw_002_009,2017-06-06,37.899119905275235
trgw_002_009,2017-06-07,37.71355453122441
trgw_002_009,2017-06-08,37.52732941758297
trgw_002_009,2017-06-09,37.22750817091452
trgw_002_009,2017-06-10,38.01271679495616
trgw_002_009,2017-06-11,37.66832420269797
trgw_002_009,2017-06-12,37.69731299875919
trgw_002_009,2017-06-13,37.809719793581614
trgw_002_009,2017-06-14,37.49919199052162
trgw_002_009,2017-06-15,37.70707856397769
trgw_002_009,2017-06-16,38.178914389953995
trgw_002_009,2017-06-17,37.87404138771547
trgw_002_009,2017-06-18,37.8412018313027
trgw_002_009,2017-06-19,37.45395110440364
trgw_002_009,2017-06-20,38.21956737891652
trgw_002_009,2017-06-21,37.483561018274735
trgw_002_009,2017-06-22,38.14931495108888
trgw_002_009,2017-06-23,37.33928879696244
trgw_002_009,2017-06-24,38.04436308774489
trgw_002_009,2017-06-25,38.08464285380005
trgw_002_009,2017-06-26,37.594808175734435
trgw_002_009,2017-06-27,37.84096307445457
trgw_002_009,2017-06-28,37.866870114420934
trgw_002_009,2017-06-29,37.59112410335374
trgw_002_009,2017-06-30,37.46467447785261
trgw_002_009,2017-07-01,37.49104153137185
trgw_002_009,2017-07-02,37.858895643991964
trgw_002_009,2017-07-03,37.73095087949612
trgw_002_009,2017-07-04,37.63806279333957
trgw_002_009,2017-07-05,37.941273602233295
trgw_002_009,2017-07-06,37.8458385818783
trgw_002_009,2017-07-07,37.58985745472687
trgw_002_009,2017-07-08,37.49697269619652
trgw_002_009,2017-07-09,37.83875634773761
trgw_002_009,2017-07-10,37.622713326288384
trgw_002_009,2017-07-11,37.7466209725063
trgw_002_009,2017-07-12,38.04034979452555
trgw_002_009,2017-07-13,37.822845648014955
trgw_002_009,2017-07-14,37.54831460004935
trgw_002_009,2017-07-15,37.74900523796396
trgw_002_009,2017-07-16,37.52592800943692
trgw_002_009,2017-07-17,38.034614431189745
trgw_002_009,2017-07-18,37.59735925007935
trgw_002_009,2017-07-19,37.752234149394724
trgw_002_009,2017-07-20,37.76998151493588
trgw_002_009,2017-07-21,37.73681709367474
trgw_002_009,2017-07-22,37.31004020897269
trgw_002_009,2017-07-23,37.40960578720334
trgw_002_009,2017-07-24,37.60606694488618
trgw_002_009,2017-07-25,37.758176366666305
trgw_002_009,2017-07-26,37.66326415714285
trgw_002_009,2017-07-27,37.496196505369795
trgw_002_009,2017-07-28,37.41425213617566
trgw_002_009,2017-07-29,37.60040849110013
trgw_002_009,2017-07-30,37.58376079106405
trgw_002_009,2017-07-31,37.77599129151855
trgw_002_009,2017-08-01,37.605716307568336
trgw_002_009,2017-08-02,37.78798753128587
trgw_002_009,2017-08-03,37.546155046055915
trgw_002_009,2017-08-04,37.610738466157144
trgw_002_009,2017-08-05,37.58891772407148
trgw_002_009,2017-08-06,37.49851360661958
trgw_002_009,2017-08-07,37.777519731286745
trgw_002_009,2017-08-08,37.4857008005811
trgw_002_009,2017-08-09,37.54336569800588
trgw_002_009,2017-08-10,37.63162607081036
trgw_002_009,2017-08-11,37.38416406880866
trgw_002_009,2017-08-12,37.5767230083359
trgw_002_009,2017-08-13,37.49638372805145
trgw_002_009,2017-08-14,37.558462161503556
trgw_002_009,2017-08-15,37.621214399465785
trgw_002_009,2017-08-16,37.47488727537186
trgw_002_009,2017-08-17,37.58781484403593
trgw_002_009,2017-08-18,37.89051375047043
trgw_002_009,2017-08-19,37.6201222883491
trgw_002_009,2017-08-20,37.851172434603846
trgw_002_009,2017-08-21,37.68803488840135
trgw_002_009,2017-08-22,37.77011612196377
trgw_002_009,2017-08-23,37.45728320624583
trgw_002_009,2017-08-24,37.62939543301711
trgw_002_009,2017-08-25,37.631852584523095
trgw_002_009,2017-08-26,37.479292852225015
trgw_002_009,2017-08-27,37.43633733514115
trgw_002_009,2017-08-28,37.30450092241854
trgw_002_009,2017-08-29,37.89809392739032
trgw_002_009,2017-08-30,37.4021914221295
trgw_002_009,2017-08-31,37.86283821464446
trgw_002_009,2017-09-01,37.49764636526844
trgw_002_009,2017-09-02,37.41606334005505
trgw_002_009,2017-09-03,37.710743828061005
trgw_002_009,2017-09-04,37.45619161165063
trgw_002_009,2017-09-05,37.692791783784855
trgw_002_009,2017-09-06,37.51075764702956
trgw_002_009,2017-09-07,37.66991089922356
trgw_002_009,2017-09-08,37.37671678721858
trgw_002_009,2017-09-09,37.739173211596956
trgw_002_009,2017-09-10,37.667571536532606
trgw_002_009,2017-09-11,37.384482861987465
trgw_002_009,2017-09-12,38.09320414420295
trgw_002_009,2017-09-13,37.6695246052801
trgw_002_009,2017-09-14,38.01821341410611
trgw_002_009,2017-09-15,37.87772756374975
trgw_002_009,2017-09-16,37.51632504395644
trgw_002_009,2017-09-17,37.470215649079094
trgw_002_009,2017-09-18,37.47003816331584
trgw_002_009,2017-09-19,37.18254428991444
trgw_002_009,2017-09-20,37.40571297613009
trgw_002_009,2017-09-21,37.59307720479599
trgw_002_009,2017-09-22,37.847331512176964
trgw_002_009,2017-09-23,37.38414162340436
trgw_002_009,2017-09-24,37.7128813198726
trgw_002_009,2017-09-25,37.287998331699335
trgw_002_009,2017-09-26,37.41887599495778
trgw_002_009,2017-09-27,37.44096588114209
trgw_002_009,2017-09-28,37.605036216299496
trgw_002_009,2017-09-29,37.61882192934416
trgw_002_009,2017-09-30,37.717843348962866
trgw_002_009,2017-10-01,37.683945392080986
trgw_002_009,2017-10-02,37.5767286430805
trgw_002_009,2017-10-03,37.60211698870173
trgw_002_009,2017-10-04,37.841746138219506
trgw_002_009,2017-10-05,37.42096976375354
trgw_002_009,2017-10-06,37.68251566381344
trgw_002_009,2017-10-07,37.16499421470035
trgw_002_009,2017-10-08,37.60798684857952
trgw_002_009,2017-10-09,37.42883609150418
trgw_002_009,2017-10-10,37.524981236486305
trgw_002_009,2017-10-11,37.73111124901074
trgw_002_009,2017-10-12,37.55339476190528
trgw_002_009,2017-10-13,37.69622750824179
trgw_002_009,2017-10-14,37.81149996302768
trgw_002_009,2017-10-15,37.59435179377315
trgw_002_009,2017-10-16,37.7489712129241
trgw_002_009,2017-10-17,37.44625780446416
trgw_002_009,2017-10-18,37.507853023546076
trgw_002_009,2017-10-19,37.40168311672031
trgw_002_009,2017-10-20,37.71126151892927
trgw_002_009,2017-10-21,37.58593127075872
trgw_002_009,2017-10-22,37.39969310762101
trgw_002_009,2017-10-23,37.53437076672927
trgw_002_009,2017-10-24,37.71130067776372
trgw_002_009,2017-10-25,37.49166940179241
trgw_002_009,2017-10-26,37.315748437830045
trgw_002_009,2017-10-27,37.53025835115748
