run_id,phi,meas_phi,regul_phi,OBGNME,H01_1,H01_2,H01_3,H01_4,H01_5,H01_6,H01_7,H01_8,H01_9,H01_10,H02_1,H02_2,H02_3,H02_4,H02_5,H02_6,H02_7,H02_8,H02_9,H02_10
2105,0.5524253996512,0.5524253996512,0,0.5524253996512,1,1.239,1.477,1.716,1.954,2.193,2.431,2.67,2.908,3.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2106,0.524533531524485,0.524533531524485,0,0.524533531524485,1,1.265,1.529,1.794,2.059,2.324,2.588,2.853,3.118,3.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2107,0.5681423234876,0.5681423234876,0,0.5681423234876,1,1.291,1.582,1.873,2.163,2.454,2.745,3.036,3.327,3.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2108,0.678338470745409,0.678338470745409,0,0.678338470745409,1,1.317,1.634,1.951,2.268,2.585,2.902,3.219,3.536,3.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2109,0.850823383010973,0.850823383010973,0,0.850823383010973,1,1.343,1.686,2.029,2.373,2.716,3.059,3.402,3.745,4.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2110,1.0818967397474,1.0818967397474,0,1.0818967397474,1,1.369,1.739,2.108,2.477,2.846,3.216,3.585,3.954,4.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2111,1.37049977602298,1.37049977602298,0,1.37049977602298,1,1.395,1.791,2.186,2.582,2.977,3.373,3.768,4.163,4.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2112,1.7155944966319,1.7155944966319,0,1.7155944966319,1,1.422,1.843,2.265,2.686,3.108,3.529,3.951,4.373,4.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2113,2.1132608997343,2.1132608997343,0,2.1132608997343,1,1.448,1.895,2.343,2.791,3.239,3.686,4.134,4.582,5.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2114,2.56244101130996,2.56244101130996,0,2.56244101130996,1,1.474,1.948,2.422,2.895,3.369,3.843,4.317,4.791,5.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2115,3.06430138566597,3.06430138566597,0,3.06430138566597,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2116,3.61709937637979,3.61709937637979,0,3.61709937637979,1,1.526,2.052,2.578,3.105,3.631,4.157,4.683,5.209,5.735,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2117,4.21880286920114,4.21880286920114,0,4.21880286920114,1,1.552,2.105,2.657,3.209,3.761,4.314,4.866,5.418,5.971,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2118,4.87160738893603,4.87160738893603,0,4.87160738893603,1,1.578,2.157,2.735,3.314,3.892,4.471,5.049,5.627,6.206,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2119,5.57620051744505,5.57620051744505,0,5.57620051744505,1,1.605,2.209,2.814,3.418,4.023,4.627,5.232,5.837,6.441,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2120,6.32751594046601,6.32751594046601,0,6.32751594046601,1,1.631,2.261,2.892,3.523,4.154,4.784,5.415,6.046,6.676,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2121,7.12568326392985,7.12568326392985,0,7.12568326392985,1,1.657,2.314,2.971,3.627,4.284,4.941,5.598,6.255,6.912,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2122,7.97398421056347,7.97398421056347,0,7.97398421056347,1,1.683,2.366,3.049,3.732,4.415,5.098,5.781,6.464,7.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2123,8.87046598487244,8.87046598487244,0,8.87046598487244,1,1.709,2.418,3.127,3.837,4.546,5.255,5.964,6.673,7.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2124,9.81278684039223,9.81278684039223,0,9.81278684039223,1,1.735,2.471,3.206,3.941,4.676,5.412,6.147,6.882,7.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2125,10.8049514384635,10.8049514384635,0,10.8049514384635,1,1.761,2.523,3.284,4.046,4.807,5.569,6.33,7.092,7.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2126,11.8482975438126,11.8482975438126,0,11.8482975438126,1,1.788,2.575,3.363,4.15,4.938,5.725,6.513,7.301,8.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2127,12.935798824513,12.935798824513,0,12.935798824513,1,1.814,2.627,3.441,4.255,5.069,5.882,6.696,7.51,8.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2128,14.0681477710594,14.0681477710594,0,14.0681477710594,1,1.84,2.68,3.52,4.359,5.199,6.039,6.879,7.719,8.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2129,15.250255891333,15.250255891333,0,15.250255891333,1,1.866,2.732,3.598,4.464,5.33,6.196,7.062,7.928,8.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2130,16.4795784828184,16.4795784828184,0,16.4795784828184,1,1.892,2.784,3.676,4.569,5.461,6.353,7.245,8.137,9.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2131,17.760344201844,17.760344201844,0,17.760344201844,1,1.918,2.837,3.755,4.673,5.592,6.51,7.428,8.346,9.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2132,19.0765743358691,19.0765743358691,0,19.0765743358691,1,1.944,2.889,3.833,4.778,5.722,6.667,7.611,8.556,9.5,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2133,20.4516092163018,20.4516092163018,0,20.4516092163018,1,1.971,2.941,3.912,4.882,5.853,6.824,7.794,8.765,9.735,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2134,21.8691188725225,21.8691188725225,0,21.8691188725225,1,1.997,2.993,3.99,4.987,5.984,6.98,7.977,8.974,9.971,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2135,23.3302272896221,23.3302272896221,0,23.3302272896221,1,2.023,3.046,4.069,5.092,6.114,7.137,8.16,9.183,10.206,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2136,24.841366795856,24.841366795856,0,24.841366795856,1,2.049,3.098,4.147,5.196,6.245,7.294,8.343,9.392,10.441,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2137,26.3993100344107,26.3993100344107,0,26.3993100344107,1,2.075,3.15,4.225,5.301,6.376,7.451,8.526,9.601,10.676,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2138,28.0094269405822,28.0094269405822,0,28.0094269405822,1,2.101,3.203,4.304,5.405,6.507,7.608,8.709,9.81,10.912,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2139,29.6517519305112,29.6517519305112,0,29.6517519305112,1,2.127,3.255,4.382,5.51,6.637,7.765,8.892,10.02,11.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2140,31.355512991633,31.355512991633,0,31.355512991633,1,2.154,3.307,4.461,5.614,6.768,7.922,9.075,10.229,11.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2141,33.1003848494589,33.1003848494589,0,33.1003848494589,1,2.18,3.359,4.539,5.719,6.899,8.078,9.258,10.438,11.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2142,34.8878848285512,34.8878848285512,0,34.8878848285512,1,2.206,3.412,4.618,5.824,7.029,8.235,9.441,10.647,11.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2143,36.7259302992164,36.7259302992164,0,36.7259302992164,1,2.232,3.464,4.696,5.928,7.16,8.392,9.624,10.856,12.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2144,38.6169340361081,38.6169340361081,0,38.6169340361081,1,2.258,3.516,4.775,6.033,7.291,8.549,9.807,11.065,12.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2145,40.5483333027058,40.5483333027058,0,40.5483333027058,1,2.284,3.569,4.853,6.137,7.422,8.706,9.99,11.275,12.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2146,42.515201412164,42.515201412164,0,42.515201412164,1,2.31,3.621,4.931,6.242,7.552,8.863,10.173,11.484,12.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2147,44.5462877845118,44.5462877845118,0,44.5462877845118,1,2.337,3.673,5.01,6.346,7.683,9.02,10.356,11.693,13.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2148,46.6172545005872,46.6172545005872,0,46.6172545005872,1,2.363,3.725,5.088,6.451,7.814,9.176,10.539,11.902,13.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2149,48.7299968789335,48.7299968789335,0,48.7299968789335,1,2.389,3.778,5.167,6.556,7.944,9.333,10.722,12.111,13.5,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2150,50.8939070268247,50.8939070268247,0,50.8939070268247,1,2.415,3.83,5.245,6.66,8.075,9.49,10.905,12.32,13.735,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2151,53.1117734948701,53.1117734948701,0,53.1117734948701,1,2.441,3.882,5.324,6.765,8.206,9.647,11.088,12.529,13.971,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2152,55.3688463144457,55.3688463144457,0,55.3688463144457,1,2.467,3.935,5.402,6.869,8.337,9.804,11.271,12.739,14.206,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2153,57.6594736812576,57.6594736812576,0,57.6594736812576,1,2.493,3.987,5.48,6.974,8.467,9.961,11.454,12.948,14.441,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2154,60.0171735515457,60.0171735515457,0,60.0171735515457,1,2.52,4.039,5.559,7.078,8.598,10.118,11.637,13.157,14.676,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2155,62.4135852459097,62.4135852459097,0,62.4135852459097,1,2.546,4.092,5.637,7.183,8.729,10.275,11.82,13.366,14.912,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2156,64.8509771555858,64.8509771555858,0,64.8509771555858,1,2.572,4.144,5.716,7.288,8.859,10.431,12.003,13.575,15.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2157,67.3402108165454,67.3402108165454,0,67.3402108165454,1,2.598,4.196,5.794,7.392,8.99,10.588,12.186,13.784,15.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2158,69.8844457242835,69.8844457242835,0,69.8844457242835,1,2.624,4.248,5.873,7.497,9.121,10.745,12.369,13.993,15.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2159,72.4667404347771,72.4667404347771,0,72.4667404347771,1,2.65,4.301,5.951,7.601,9.252,10.902,12.552,14.203,15.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2160,75.0807152661677,75.0807152661677,0,75.0807152661677,1,2.676,4.353,6.029,7.706,9.382,11.059,12.735,14.412,16.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2161,77.7646499372702,77.7646499372702,0,77.7646499372702,1,2.703,4.405,6.108,7.81,9.513,11.216,12.918,14.621,16.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2162,80.4861612426579,80.4861612426579,0,80.4861612426579,1,2.729,4.458,6.186,7.915,9.644,11.373,13.101,14.83,16.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2163,83.2634357166618,83.2634357166618,0,83.2634357166618,1,2.755,4.51,6.265,8.02,9.775,11.529,13.284,15.039,16.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2164,86.0621548242585,86.0621548242585,0,86.0621548242585,1,2.781,4.562,6.343,8.124,9.905,11.686,13.467,15.248,17.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2165,88.9324936986794,88.9324936986794,0,88.9324936986794,1,2.807,4.614,6.422,8.229,10.036,11.843,13.65,15.458,17.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2166,91.8397683754777,91.8397683754777,0,91.8397683754777,1,2.833,4.667,6.5,8.333,10.167,12,13.833,15.667,17.5,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2167,94.7768694103029,94.7768694103029,0,94.7768694103029,1,2.859,4.719,6.578,8.438,10.297,12.157,14.016,15.876,17.735,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2168,97.7868365759632,97.7868365759632,0,97.7868365759632,1,2.886,4.771,6.657,8.542,10.428,12.314,14.199,16.085,17.971,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2169,100.83326261202,100.83326261202,0,100.83326261202,1,2.912,4.824,6.735,8.647,10.559,12.471,14.382,16.294,18.206,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2170,103.936531774024,103.936531774024,0,103.936531774024,1,2.938,4.876,6.814,8.752,10.69,12.627,14.565,16.503,18.441,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2171,107.058301188423,107.058301188423,0,107.058301188423,1,2.964,4.928,6.892,8.856,10.82,12.784,14.748,16.712,18.676,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2172,110.254603444554,110.254603444554,0,110.254603444554,1,2.99,4.98,6.971,8.961,10.951,12.941,14.931,16.922,18.912,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2173,113.48673000183,113.48673000183,0,113.48673000183,1,3.016,5.033,7.049,9.065,11.082,13.098,15.114,17.131,19.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2174,116.746840671726,116.746840671726,0,116.746840671726,1,3.042,5.085,7.127,9.17,11.212,13.255,15.297,17.34,19.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2175,120.082734384137,120.082734384137,0,120.082734384137,1,3.069,5.137,7.206,9.275,11.343,13.412,15.48,17.549,19.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2176,123.453979014598,123.453979014598,0,123.453979014598,1,3.095,5.19,7.284,9.379,11.474,13.569,15.663,17.758,19.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2177,126.883155782139,126.883155782139,0,126.883155782139,1,3.121,5.242,7.363,9.484,11.605,13.725,15.846,17.967,20.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2178,130.327896793795,130.327896793795,0,130.327896793795,1,3.147,5.294,7.441,9.588,11.735,13.882,16.029,18.176,20.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2179,133.850091456461,133.850091456461,0,133.850091456461,1,3.173,5.346,7.52,9.693,11.866,14.039,16.212,18.386,20.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2180,137.407006078218,137.407006078218,0,137.407006078218,1,3.199,5.399,7.598,9.797,11.997,14.196,16.395,18.595,20.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2181,140.990069188678,140.990069188678,0,140.990069188678,1,3.225,5.451,7.676,9.902,12.127,14.353,16.578,18.804,21.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2182,144.651838380535,144.651838380535,0,144.651838380535,1,3.252,5.503,7.755,10.007,12.258,14.51,16.761,19.013,21.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2183,148.347856215792,148.347856215792,0,148.347856215792,1,3.278,5.556,7.833,10.111,12.389,14.667,16.944,19.222,21.5,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2184,152.102900454737,152.102900454737,0,152.102900454737,1,3.304,5.608,7.912,10.216,12.52,14.824,17.127,19.431,21.735,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2185,155.87057780208,155.87057780208,0,155.87057780208,1,3.33,5.66,7.99,10.32,12.65,14.98,17.31,19.641,21.971,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2186,159.718633104172,159.718633104172,0,159.718633104172,1,3.356,5.712,8.069,10.425,12.781,15.137,17.493,19.85,22.206,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2187,163.600310245948,163.600310245948,0,163.600310245948,1,3.382,5.765,8.147,10.529,12.912,15.294,17.676,20.059,22.441,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2188,167.506303113529,167.506303113529,0,167.506303113529,1,3.408,5.817,8.225,10.634,13.042,15.451,17.859,20.268,22.676,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2189,171.493928697952,171.493928697952,0,171.493928697952,1,3.435,5.869,8.304,10.739,13.173,15.608,18.042,20.477,22.912,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2190,175.514703987944,175.514703987944,0,175.514703987944,1,3.461,5.922,8.382,10.843,13.304,15.765,18.225,20.686,23.147,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2191,179.595603041599,179.595603041599,0,179.595603041599,1,3.487,5.974,8.461,10.948,13.435,15.922,18.409,20.895,23.382,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2192,183.686206937862,183.686206937862,0,183.686206937862,1,3.513,6.026,8.539,11.052,13.565,16.078,18.592,21.105,23.618,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2193,187.860116797402,187.860116797402,0,187.860116797402,1,3.539,6.078,8.618,11.157,13.696,16.235,18.775,21.314,23.853,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2194,192.066550757586,192.066550757586,0,192.066550757586,1,3.565,6.131,8.696,11.261,13.827,16.392,18.958,21.523,24.088,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2195,196.333735012987,196.333735012987,0,196.333735012987,1,3.592,6.183,8.775,11.366,13.958,16.549,19.141,21.732,24.324,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2196,200.608952742377,200.608952742377,0,200.608952742377,1,3.618,6.235,8.853,11.471,14.088,16.706,19.324,21.941,24.559,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2197,204.954487206254,204.954487206254,0,204.954487206254,1,3.644,6.288,8.931,11.575,14.219,16.863,19.507,22.15,24.794,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2198,209.361244616551,209.361244616551,0,209.361244616551,1,3.67,6.34,9.01,11.68,14.35,17.02,19.69,22.359,25.029,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2199,213.774780292092,213.774780292092,0,213.774780292092,1,3.696,6.392,9.088,11.784,14.48,17.176,19.873,22.569,25.265,1,2.078,3.157,4.235,5.314,6.392,7.471,8.549,9.627,10.706
2200,2.2716252436,2.2716252436,0,2.2716252436,1,1.103,1.207,1.31,1.414,1.517,1.621,1.724,1.828,1.931,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2201,1.63589417222612,1.63589417222612,0,1.63589417222612,1,1.129,1.257,1.386,1.514,1.643,1.771,1.9,2.028,2.157,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2202,1.18527554677771,1.18527554677771,0,1.18527554677771,1,1.154,1.307,1.461,1.614,1.768,1.922,2.075,2.229,2.382,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2203,0.867876533253149,0.867876533253149,0,0.867876533253149,1,1.179,1.357,1.536,1.715,1.893,2.072,2.251,2.429,2.608,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2204,0.655191405651579,0.655191405651579,0,0.655191405651579,1,1.204,1.408,1.611,1.815,2.019,2.223,2.426,2.63,2.834,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2205,0.5300253996512,0.5300253996512,0,0.5300253996512,1,1.229,1.458,1.687,1.915,2.144,2.373,2.602,2.831,3.06,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2206,0.481065531524486,0.481065531524486,0,0.481065531524486,1,1.254,1.508,1.762,2.016,2.27,2.524,2.777,3.031,3.285,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2207,0.4996913234876,0.4996913234876,0,0.4996913234876,1,1.279,1.558,1.837,2.116,2.395,2.674,2.953,3.232,3.511,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2208,0.580656470745409,0.580656470745409,0,0.580656470745409,1,1.304,1.608,1.912,2.216,2.52,2.824,3.129,3.433,3.737,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2209,0.721211383010973,0.721211383010973,0,0.721211383010973,1,1.329,1.658,1.987,2.317,2.646,2.975,3.304,3.633,3.962,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2210,0.916926739747399,0.916926739747399,0,0.916926739747399,1,1.354,1.708,2.063,2.417,2.771,3.125,3.48,3.834,4.188,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2211,1.16662777602298,1.16662777602298,0,1.16662777602298,1,1.379,1.759,2.138,2.517,2.897,3.276,3.655,4.034,4.414,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2212,1.4659584966319,1.4659584966319,0,1.4659584966319,1,1.404,1.809,2.213,2.618,3.022,3.426,3.831,4.235,4.639,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2213,1.8150438997343,1.8150438997343,0,1.8150438997343,1,1.429,1.859,2.288,2.718,3.147,3.577,4.006,4.436,4.865,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2214,2.21682101130996,2.21682101130996,0,2.21682101130996,1,1.455,1.909,2.364,2.818,3.273,3.727,4.182,4.636,5.091,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2215,2.66262638566597,2.66262638566597,0,2.66262638566597,1,1.48,1.959,2.439,2.918,3.398,3.878,4.357,4.837,5.317,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2216,3.15842637637979,3.15842637637979,0,3.15842637637979,1,1.505,2.009,2.514,3.019,3.524,4.028,4.533,5.038,5.542,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2217,3.69775486920114,3.69775486920114,0,3.69775486920114,1,1.53,2.06,2.589,3.119,3.649,4.179,4.708,5.238,5.768,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2218,4.28501938893603,4.28501938893603,0,4.28501938893603,1,1.555,2.11,2.665,3.219,3.774,4.329,4.884,5.439,5.994,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2219,4.91947551744505,4.91947551744505,0,4.91947551744505,1,1.58,2.16,2.74,3.32,3.9,4.48,5.06,5.639,6.219,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2220,5.59538594046601,5.59538594046601,0,5.59538594046601,1,1.605,2.21,2.815,3.42,4.025,4.63,5.235,5.84,6.445,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2221,6.31598626392986,6.31598626392986,0,6.31598626392986,1,1.63,2.26,2.89,3.52,4.15,4.781,5.411,6.041,6.671,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2222,7.08829021056347,7.08829021056347,0,7.08829021056347,1,1.655,2.31,2.966,3.621,4.276,4.931,5.586,6.241,6.897,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2223,7.89790298487244,7.89790298487244,0,7.89790298487244,1,1.68,2.361,3.041,3.721,4.401,5.082,5.762,6.442,7.122,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2224,8.75655984039223,8.75655984039223,0,8.75655984039223,1,1.705,2.411,3.116,3.821,4.527,5.232,5.937,6.643,7.348,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2225,9.65423143846346,9.65423143846346,0,9.65423143846346,1,1.73,2.461,3.191,3.922,4.652,5.382,6.113,6.843,7.574,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2226,10.5955695438126,10.5955695438126,0,10.5955695438126,1,1.755,2.511,3.266,4.022,4.777,5.533,6.288,7.044,7.799,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2227,11.589729824513,11.589729824513,0,11.589729824513,1,1.781,2.561,3.342,4.122,4.903,5.683,6.464,7.245,8.025,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2228,12.6184197710594,12.6184197710594,0,12.6184197710594,1,1.806,2.611,3.417,4.223,5.028,5.834,6.639,7.445,8.251,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2229,13.696731891333,13.696731891333,0,13.696731891333,1,1.831,2.661,3.492,4.323,5.154,5.984,6.815,7.646,8.476,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2230,14.8122114828184,14.8122114828184,0,14.8122114828184,1,1.856,2.712,3.567,4.423,5.279,6.135,6.991,7.846,8.702,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2231,15.974920201844,15.974920201844,0,15.974920201844,1,1.881,2.762,3.643,4.524,5.404,6.285,7.166,8.047,8.928,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2232,17.1838253358691,17.1838253358691,0,17.1838253358691,1,1.906,2.812,3.718,4.624,5.53,6.436,7.342,8.248,9.154,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2233,18.4289302163018,18.4289302163018,0,18.4289302163018,1,1.931,2.862,3.793,4.724,5.655,6.586,7.517,8.448,9.379,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2234,19.7245478725225,19.7245478725225,0,19.7245478725225,1,1.956,2.912,3.868,4.824,5.781,6.737,7.693,8.649,9.605,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2235,21.0604422896221,21.0604422896221,0,21.0604422896221,1,1.981,2.962,3.944,4.925,5.906,6.887,7.868,8.85,9.831,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2236,22.434654795856,22.434654795856,0,22.434654795856,1,2.006,3.013,4.019,5.025,6.031,7.038,8.044,9.05,10.056,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
2237,23.8599940344107,23.8599940344107,0,23.8599940344107,1,2.031,3.063,4.094,5.125,6.157,7.188,8.219,9.251,10.282,1,2.034,3.069,4.103,5.138,6.172,7.207,8.241,9.276,10.31
