site,datetime,value
trgw_002_009,2016-08-20,35.26102723181622
trgw_002_009,2016-08-21,34.98918553320349
trgw_002_009,2016-08-22,35.06732600346393
trgw_002_009,2016-08-23,35.07850039672776
trgw_002_009,2016-08-24,35.38364992290718
trgw_002_009,2016-08-25,35.20167280487661
trgw_002_009,2016-08-26,35.216631421672936
trgw_002_009,2016-08-27,34.91938678149263
trgw_002_009,2016-08-28,35.23911652771261
trgw_002_009,2016-08-29,35.08425933271376
trgw_002_009,2016-08-30,35.310674063135586
trgw_002_009,2016-08-31,35.4297550309837
trgw_002_009,2016-09-01,34.9598948447946
trgw_002_009,2016-09-02,34.934314373910986
trgw_002_009,2016-09-03,34.837308001779526
trgw_002_009,2016-09-04,34.976091097656735
trgw_002_009,2016-09-05,34.92310291020992
trgw_002_009,2016-09-06,35.066090879914206
trgw_002_009,2016-09-07,34.96006263661325
trgw_002_009,2016-09-08,34.91198314384368
trgw_002_009,2016-09-09,35.19270702722557
trgw_002_009,2016-09-10,34.78765095376971
trgw_002_009,2016-09-11,35.057828590630265
trgw_002_009,2016-09-12,34.8858486545623
trgw_002_009,2016-09-13,35.10790370097399
trgw_002_009,2016-09-14,35.23582730934445
trgw_002_009,2016-09-15,34.89473034931519
trgw_002_009,2016-09-16,35.03987658145463
trgw_002_009,2016-09-17,34.98372657314663
trgw_002_009,2016-09-18,34.78493252009138
trgw_002_009,2016-09-19,34.989750501948386
trgw_002_009,2016-09-20,34.996734101055765
trgw_002_009,2016-09-21,35.01893416408924
trgw_002_009,2016-09-22,34.89471022063599
trgw_002_009,2016-09-23,34.95070846006203
trgw_002_009,2016-09-24,34.700695811031366
trgw_002_009,2016-09-25,34.85726718490403
trgw_002_009,2016-09-26,35.03874253594196
trgw_002_009,2016-09-27,35.104729777466304
trgw_002_009,2016-09-28,34.84125303517494
trgw_002_009,2016-09-29,34.94594280588665
trgw_002_009,2016-09-30,34.97072766502481
trgw_002_009,2016-10-01,34.96484598934089
trgw_002_009,2016-10-02,35.03294771706008
trgw_002_009,2016-10-03,34.56122747392329
trgw_002_009,2016-10-04,34.91503518597049
trgw_002_009,2016-10-05,34.972962720249356
trgw_002_009,2016-10-06,34.72590593020925
trgw_002_009,2016-10-07,35.26151314140214
trgw_002_009,2016-10-08,34.96028185344763
trgw_002_009,2016-10-09,35.24193394900579
trgw_002_009,2016-10-10,34.77249039563339
trgw_002_009,2016-10-11,34.75089797569493
trgw_002_009,2016-10-12,34.978830444193136
trgw_002_009,2016-10-13,34.600316327434264
trgw_002_009,2016-10-14,34.98106911812522
trgw_002_009,2016-10-15,34.95961784640058
trgw_002_009,2016-10-16,35.14531305630842
trgw_002_009,2016-10-17,35.084353268233016
trgw_002_009,2016-10-18,34.86267453002299
trgw_002_009,2016-10-19,34.729242669045945
trgw_002_009,2016-10-20,35.29384104426866
trgw_002_009,2016-10-21,34.79543099588697
trgw_002_009,2016-10-22,34.747087088586106
trgw_002_009,2016-10-23,34.74140278810771
trgw_002_009,2016-10-24,35.18516506310733
trgw_002_009,2016-10-25,34.86188995911503
trgw_002_009,2016-10-26,34.81796710676388
trgw_002_009,2016-10-27,34.99943796518067
trgw_002_009,2016-10-28,34.93354105788854
trgw_002_009,2016-10-29,34.842632907842756
trgw_002_009,2016-10-30,35.13301829339569
trgw_002_009,2016-10-31,35.1996830984196
trgw_002_009,2016-11-01,35.18824050178797
trgw_002_009,2016-11-02,35.14800093393224
trgw_002_009,2016-11-03,35.07916510622601
trgw_002_009,2016-11-04,34.64752740000763
trgw_002_009,2016-11-05,35.34036016127539
trgw_002_009,2016-11-06,35.07064384207151
trgw_002_009,2016-11-07,35.13498628552013
trgw_002_009,2016-11-08,35.24000246458948
trgw_002_009,2016-11-09,35.307143500576395
trgw_002_009,2016-11-10,35.10739560226184
trgw_002_009,2016-11-11,35.11485323185913
trgw_002_009,2016-11-12,34.91153914450806
trgw_002_009,2016-11-13,35.04262495022775
trgw_002_009,2016-11-14,34.86939374783714
trgw_002_009,2016-11-15,34.90003689357162
trgw_002_009,2016-11-16,34.870109119537155
trgw_002_009,2016-11-17,35.02249822180055
trgw_002_009,2016-11-18,35.267454637583995
trgw_002_009,2016-11-19,35.69600095465803
trgw_002_009,2016-11-20,35.104629927509585
trgw_002_009,2016-11-21,34.80159138244878
trgw_002_009,2016-11-22,35.329099665971256
trgw_002_009,2016-11-23,35.0198752247048
trgw_002_009,2016-11-24,34.9527862812046
trgw_002_009,2016-11-25,35.131424895584615
trgw_002_009,2016-11-26,34.84604808008875
trgw_002_009,2016-11-27,35.14333563280172
trgw_002_009,2016-11-28,35.08619189536017
trgw_002_009,2016-11-29,35.12968558136309
trgw_002_009,2016-11-30,35.190709250841834
trgw_002_009,2016-12-01,35.13441245144816
trgw_002_009,2016-12-02,35.13016361682258
trgw_002_009,2016-12-03,35.19036990379959
trgw_002_009,2016-12-04,35.221893125234224
trgw_002_009,2016-12-05,34.938978507936945
trgw_002_009,2016-12-06,34.86477174826291
trgw_002_009,2016-12-07,35.14459238956556
trgw_002_009,2016-12-08,34.876522902013186
trgw_002_009,2016-12-09,35.18573029418434
trgw_002_009,2016-12-10,35.36150937513646
trgw_002_009,2016-12-11,35.30194533438321
trgw_002_009,2016-12-12,34.9767329186349
trgw_002_009,2016-12-13,35.0210975096085
trgw_002_009,2016-12-14,35.26481825900016
trgw_002_009,2016-12-15,35.1251084389733
trgw_002_009,2016-12-16,35.150088940989576
trgw_002_009,2016-12-17,35.339619296249595
trgw_002_009,2016-12-18,35.03017266130847
trgw_002_009,2016-12-19,35.15457105801776
trgw_002_009,2016-12-20,35.08217350478308
trgw_002_009,2016-12-21,35.040478100392924
trgw_002_009,2016-12-22,35.08358136226576
trgw_002_009,2016-12-23,35.39707743386928
trgw_002_009,2016-12-24,35.27855607789648
trgw_002_009,2016-12-25,35.098631874232986
trgw_002_009,2016-12-26,35.2348616784814
trgw_002_009,2016-12-27,34.95932853857556
trgw_002_009,2016-12-28,35.14688943848327
trgw_002_009,2016-12-29,35.729711906973456
trgw_002_009,2016-12-30,35.28843523006685
trgw_002_009,2016-12-31,35.45931178540607
trgw_002_009,2017-01-01,35.30714632497111
trgw_002_009,2017-01-02,35.39699584704836
trgw_002_009,2017-01-03,35.46730361793583
trgw_002_009,2017-01-04,35.1200186804947
trgw_002_009,2017-01-05,35.34197274854521
trgw_002_009,2017-01-06,35.6705700388833
trgw_002_009,2017-01-07,35.20185988998934
trgw_002_009,2017-01-08,35.25462802925355
trgw_002_009,2017-01-09,35.3138217445266
trgw_002_009,2017-01-10,35.43780481463525
trgw_002_009,2017-01-11,35.496371572729174
trgw_002_009,2017-01-12,35.651472330963735
trgw_002_009,2017-01-13,35.50437564669373
trgw_002_009,2017-01-14,35.399202374840335
trgw_002_009,2017-01-15,35.66978342592216
trgw_002_009,2017-01-16,35.564570204428314
trgw_002_009,2017-01-17,35.131177096748594
trgw_002_009,2017-01-18,35.9413466480712
trgw_002_009,2017-01-19,35.79674427763935
trgw_002_009,2017-01-20,35.41586215544659
trgw_002_009,2017-01-21,35.530762020347694
trgw_002_009,2017-01-22,35.726144749999165
trgw_002_009,2017-01-23,35.43272684146062
trgw_002_009,2017-01-24,35.620660358075405
trgw_002_009,2017-01-25,35.70250169471429
trgw_002_009,2017-01-26,35.285844818453114
trgw_002_009,2017-01-27,35.37509762928343
trgw_002_009,2017-01-28,35.68634567956212
trgw_002_009,2017-01-29,35.60061289542977
trgw_002_009,2017-01-30,35.70009931206279
trgw_002_009,2017-01-31,35.49380339706926
trgw_002_009,2017-02-01,35.46834495780916
trgw_002_009,2017-02-02,35.13213610488332
trgw_002_009,2017-02-03,35.30879991469852
trgw_002_009,2017-02-04,35.5532062189317
trgw_002_009,2017-02-05,35.712651443912854
trgw_002_009,2017-02-06,35.65875267330714
trgw_002_009,2017-02-07,35.53064460519445
trgw_002_009,2017-02-08,35.50811168670186
trgw_002_009,2017-02-09,35.61086592652766
trgw_002_009,2017-02-10,35.589044236218434
trgw_002_009,2017-02-11,35.86038410298794
trgw_002_009,2017-02-12,35.61367815409565
trgw_002_009,2017-02-13,35.293930807560535
trgw_002_009,2017-02-14,35.33917837299354
trgw_002_009,2017-02-15,35.90226186739272
trgw_002_009,2017-02-16,35.36756790770998
trgw_002_009,2017-02-17,35.75800249060671
trgw_002_009,2017-02-18,35.55476245295812
trgw_002_009,2017-02-19,35.5789083412195
trgw_002_009,2017-02-20,35.59086844344631
trgw_002_009,2017-02-21,35.86684699189184
trgw_002_009,2017-02-22,35.58893363429121
trgw_002_009,2017-02-23,35.625321143430966
trgw_002_009,2017-02-24,35.328013300520105
trgw_002_009,2017-02-25,35.6799831023416
trgw_002_009,2017-02-26,35.74794850139562
trgw_002_009,2017-02-27,35.69411911613076
trgw_002_009,2017-02-28,35.929241252217345
trgw_002_009,2017-03-01,35.664264270956046
trgw_002_009,2017-03-02,35.7167654912238
trgw_002_009,2017-03-03,35.991120802053636
trgw_002_009,2017-03-04,35.35580316212837
trgw_002_009,2017-03-05,35.57601493044013
trgw_002_009,2017-03-06,35.95600475040385
trgw_002_009,2017-03-07,35.86188182966222
trgw_002_009,2017-03-08,35.81361601976809
trgw_002_009,2017-03-09,35.84639014789289
trgw_002_009,2017-03-10,35.747953241824206
trgw_002_009,2017-03-11,36.01226348550645
trgw_002_009,2017-03-12,35.763101833946145
trgw_002_009,2017-03-13,35.73872742117906
trgw_002_009,2017-03-14,35.72565473482513
trgw_002_009,2017-03-15,35.73507579111008
trgw_002_009,2017-03-16,35.466876543836825
trgw_002_009,2017-03-17,35.85486761089267
trgw_002_009,2017-03-18,35.67730205324333
trgw_002_009,2017-03-19,36.069248019572086
trgw_002_009,2017-03-20,35.69174990588231
trgw_002_009,2017-03-21,35.79153865683513
trgw_002_009,2017-03-22,35.75740843725227
trgw_002_009,2017-03-23,35.58375459297815
trgw_002_009,2017-03-24,35.9083653657037
trgw_002_009,2017-03-25,36.09142772811201
trgw_002_009,2017-03-26,35.70803955606804
trgw_002_009,2017-03-27,35.65155124288292
trgw_002_009,2017-03-28,35.64004425378892
trgw_002_009,2017-03-29,35.33384962133653
trgw_002_009,2017-03-30,35.6753943712594
trgw_002_009,2017-03-31,35.76145362320166
trgw_002_009,2017-04-01,35.920761585036054
trgw_002_009,2017-04-02,35.90127654822998
trgw_002_009,2017-04-03,35.62685518351266
trgw_002_009,2017-04-04,35.65433540104522
trgw_002_009,2017-04-05,35.93444406112289
trgw_002_009,2017-04-06,35.673452220585425
trgw_002_009,2017-04-07,35.60384709204888
trgw_002_009,2017-04-08,35.98221568988686
trgw_002_009,2017-04-09,35.90936413341012
trgw_002_009,2017-04-10,35.703558358354854
trgw_002_009,2017-04-11,35.578874510444265
trgw_002_009,2017-04-12,35.29258193615106
trgw_002_009,2017-04-13,35.81094072111495
trgw_002_009,2017-04-14,35.51080905548957
trgw_002_009,2017-04-15,35.29557159817185
trgw_002_009,2017-04-16,36.0033621054698
trgw_002_009,2017-04-17,35.81269855820197
trgw_002_009,2017-04-18,35.45182136137661
trgw_002_009,2017-04-19,35.432473723408144
trgw_002_009,2017-04-20,35.845918356434325
trgw_002_009,2017-04-21,35.49184587669283
trgw_002_009,2017-04-22,35.92234597350557
trgw_002_009,2017-04-23,35.78170486252523
trgw_002_009,2017-04-24,35.760655304113364
trgw_002_009,2017-04-25,35.72976609112286
trgw_002_009,2017-04-26,35.682188174404786
trgw_002_009,2017-04-27,35.815327239835426
trgw_002_009,2017-04-28,35.543313927496875
trgw_002_009,2017-04-29,35.64600039468687
trgw_002_009,2017-04-30,35.77401231753544
trgw_002_009,2017-05-01,35.73026794371723
trgw_002_009,2017-05-02,35.373074638946264
trgw_002_009,2017-05-03,35.50619206653915
trgw_002_009,2017-05-04,35.65208070108383
trgw_002_009,2017-05-05,35.513437058192025
trgw_002_009,2017-05-06,35.943146712194675
trgw_002_009,2017-05-07,35.50317536104918
trgw_002_009,2017-05-08,35.54357931048466
trgw_002_009,2017-05-09,35.72352303563546
trgw_002_009,2017-05-10,35.629422548646986
trgw_002_009,2017-05-11,35.528325108559045
trgw_002_009,2017-05-12,35.39965129422385
trgw_002_009,2017-05-13,35.605032811479354
trgw_002_009,2017-05-14,35.746237288075676
trgw_002_009,2017-05-15,35.62758404481965
trgw_002_009,2017-05-16,35.368445295708774
trgw_002_009,2017-05-17,35.86462799139534
trgw_002_009,2017-05-18,35.22237642199282
trgw_002_009,2017-05-19,35.18849287163944
trgw_002_009,2017-05-20,35.69062344489144
trgw_002_009,2017-05-21,35.53702809572054
trgw_002_009,2017-05-22,35.37545029073919
trgw_002_009,2017-05-23,35.25917585448894
trgw_002_009,2017-05-24,35.93605696785606
trgw_002_009,2017-05-25,35.48809417443109
trgw_002_009,2017-05-26,35.56402423416916
trgw_002_009,2017-05-27,35.513784019447634
trgw_002_009,2017-05-28,35.529901591546235
trgw_002_009,2017-05-29,35.54415889210496
trgw_002_009,2017-05-30,35.57599680195098
trgw_002_009,2017-05-31,35.347975519847864
trgw_002_009,2017-06-01,35.35763160272963
trgw_002_009,2017-06-02,35.06043543832823
trgw_002_009,2017-06-03,35.24651211869969
trgw_002_009,2017-06-04,35.44966955928934
trgw_002_009,2017-06-05,35.59762467510054
trgw_002_009,2017-06-06,35.501517905275236
trgw_002_009,2017-06-07,35.30710153122442
trgw_002_009,2017-06-08,35.11606741758297
trgw_002_009,2017-06-09,34.80726817091452
trgw_002_009,2017-06-10,35.58644679495616
trgw_002_009,2017-06-11,35.23145420269797
trgw_002_009,2017-06-12,35.25318299875919
trgw_002_009,2017-06-13,35.36229779358161
trgw_002_009,2017-06-14,35.04842099052163
trgw_002_009,2017-06-15,35.25299956397769
trgw_002_009,2017-06-16,35.720688389954
trgw_002_009,2017-06-17,35.41076938771547
trgw_002_009,2017-06-18,35.37549983130269
trgw_002_009,2017-06-19,34.98115410440365
trgw_002_009,2017-06-20,35.73934737891653
trgw_002_009,2017-06-21,34.99883501827473
trgw_002_009,2017-06-22,35.66074495108888
trgw_002_009,2017-06-23,34.84625279696244
trgw_002_009,2017-06-24,35.54284508774489
trgw_002_009,2017-06-25,35.57801285380005
trgw_002_009,2017-06-26,35.08158217573444
trgw_002_009,2017-06-27,35.323276074454576
trgw_002_009,2017-06-28,35.340331114420934
trgw_002_009,2017-06-29,35.06009110335374
trgw_002_009,2017-06-30,34.92517647785262
trgw_002_009,2017-07-01,34.94338853137185
trgw_002_009,2017-07-02,35.30675664399196
trgw_002_009,2017-07-03,35.17309387949612
trgw_002_009,2017-07-04,35.06961979333957
trgw_002_009,2017-07-05,35.3676166022333
trgw_002_009,2017-07-06,35.2678085818783
trgw_002_009,2017-07-07,35.00684345472687
trgw_002_009,2017-07-08,34.90966569619653
trgw_002_009,2017-07-09,35.24691234773761
trgw_002_009,2017-07-10,35.02658332628838
trgw_002_009,2017-07-11,35.146114972506304
trgw_002_009,2017-07-12,35.433412794525545
trgw_002_009,2017-07-13,35.21129064801495
trgw_002_009,2017-07-14,34.930416600049355
trgw_002_009,2017-07-15,35.12695423796396
trgw_002_009,2017-07-16,34.89645400943692
trgw_002_009,2017-07-17,35.40093143118975
trgw_002_009,2017-07-18,34.95921425007935
trgw_002_009,2017-07-19,35.10524414939473
trgw_002_009,2017-07-20,35.117210514935884
trgw_002_009,2017-07-21,35.079450093674744
trgw_002_009,2017-07-22,34.64770320897269
trgw_002_009,2017-07-23,34.74217578720333
trgw_002_009,2017-07-24,34.932925944886186
trgw_002_009,2017-07-25,35.0791493666663
trgw_002_009,2017-07-26,34.97961415714285
trgw_002_009,2017-07-27,34.80782250536979
trgw_002_009,2017-07-28,34.72171313617566
trgw_002_009,2017-07-29,34.903403491100136
trgw_002_009,2017-07-30,34.88189879106405
trgw_002_009,2017-07-31,35.07016129151855
trgw_002_009,2017-08-01,34.89454630756833
trgw_002_009,2017-08-02,35.072617531285864
trgw_002_009,2017-08-03,34.825322046055916
trgw_002_009,2017-08-04,34.885675466157146
trgw_002_009,2017-08-05,34.859826724071475
trgw_002_009,2017-08-06,34.765136606619585
trgw_002_009,2017-08-07,35.03900973128675
trgw_002_009,2017-08-08,34.7436338005811
trgw_002_009,2017-08-09,34.794253698005875
trgw_002_009,2017-08-10,34.876211070810356
trgw_002_009,2017-08-11,34.62352006880865
trgw_002_009,2017-08-12,34.810509008335906
trgw_002_009,2017-08-13,34.72549072805145
trgw_002_009,2017-08-14,34.78292716150356
trgw_002_009,2017-08-15,34.84131439946578
trgw_002_009,2017-08-16,34.686285275371866
trgw_002_009,2017-08-17,34.79550484403593
trgw_002_009,2017-08-18,35.09440575047043
trgw_002_009,2017-08-19,34.8205732883491
trgw_002_009,2017-08-20,35.04808243460384
trgw_002_009,2017-08-21,34.88171488840135
trgw_002_009,2017-08-22,34.96099212196376
trgw_002_009,2017-08-23,34.645278206245834
trgw_002_009,2017-08-24,34.81482743301711
trgw_002_009,2017-08-25,34.8147925845231
trgw_002_009,2017-08-26,34.65987685222502
trgw_002_009,2017-08-27,34.612454335141145
trgw_002_009,2017-08-28,34.47394692241854
trgw_002_009,2017-08-29,35.066257927390325
trgw_002_009,2017-08-30,34.5677794221295
trgw_002_009,2017-08-31,35.026931214644456
trgw_002_009,2017-09-01,34.659965365268434
trgw_002_009,2017-09-02,34.57730634005505
trgw_002_009,2017-09-03,34.870616828061
trgw_002_009,2017-09-04,34.616223611650625
trgw_002_009,2017-09-05,34.85234178378486
trgw_002_009,2017-09-06,34.66850264702956
trgw_002_009,2017-09-07,34.82772089922356
trgw_002_009,2017-09-08,34.53485278721858
trgw_002_009,2017-09-09,34.891734211596955
trgw_002_009,2017-09-10,34.8197315365326
trgw_002_009,2017-09-11,34.53524686198747
trgw_002_009,2017-09-12,35.24484714420295
trgw_002_009,2017-09-13,34.8217276052801
trgw_002_009,2017-09-14,35.169336414106105
trgw_002_009,2017-09-15,35.02906356374975
trgw_002_009,2017-09-16,34.66945504395644
trgw_002_009,2017-09-17,34.62293264907909
trgw_002_009,2017-09-18,34.62310116331584
trgw_002_009,2017-09-19,34.33624428991444
trgw_002_009,2017-09-20,34.56199697613009
trgw_002_009,2017-09-21,34.749283204795994
trgw_002_009,2017-09-22,35.00399851217696
trgw_002_009,2017-09-23,34.54353862340436
trgw_002_009,2017-09-24,34.874134319872596
trgw_002_009,2017-09-25,34.44702533169934
trgw_002_009,2017-09-26,34.58023099495778
trgw_002_009,2017-09-27,34.606841881142095
trgw_002_009,2017-09-28,34.7742252162995
trgw_002_009,2017-09-29,34.79192192934416
trgw_002_009,2017-09-30,34.89452534896287
trgw_002_009,2017-10-01,34.856687392080985
trgw_002_009,2017-10-02,34.7524566430805
trgw_002_009,2017-10-03,34.783638988701725
trgw_002_009,2017-10-04,35.02521413821951
trgw_002_009,2017-10-05,34.606989763753546
trgw_002_009,2017-10-06,34.86586566381344
trgw_002_009,2017-10-07,34.351105214700354
trgw_002_009,2017-10-08,34.798046848579524
trgw_002_009,2017-10-09,34.62153009150418
trgw_002_009,2017-10-10,34.7211222364863
trgw_002_009,2017-10-11,34.93129724901073
trgw_002_009,2017-10-12,34.75936576190528
trgw_002_009,2017-10-13,34.90661750824179
trgw_002_009,2017-10-14,35.02829996302768
trgw_002_009,2017-10-15,34.814043793773145
trgw_002_009,2017-10-16,34.973714212924094
trgw_002_009,2017-10-17,34.676977804464165
trgw_002_009,2017-10-18,34.74361802354607
trgw_002_009,2017-10-19,34.643916116720305
trgw_002_009,2017-10-20,34.96004551892927
trgw_002_009,2017-10-21,34.83651127075872
trgw_002_009,2017-10-22,34.65588910762101
trgw_002_009,2017-10-23,34.79143176672927
trgw_002_009,2017-10-24,34.97150367776372
trgw_002_009,2017-10-25,34.75939640179241
trgw_002_009,2017-10-26,34.58166343783005
trgw_002_009,2017-10-27,34.80174235115748
trgw_002_009,2017-10-28,34.382616881786205
trgw_002_009,2017-10-29,34.9355801288799
trgw_002_009,2017-10-30,34.70109448253506
trgw_002_009,2017-10-31,34.69533785274418
trgw_002_009,2017-11-01,34.9685191357559
trgw_002_009,2017-11-02,34.52422742455496
trgw_002_009,2017-11-03,35.19072772856407
trgw_002_009,2017-11-04,34.709493591652354
trgw_002_009,2017-11-05,34.704854811323024
trgw_002_009,2017-11-06,35.01754494863343
trgw_002_009,2017-11-07,34.95924405462208
trgw_002_009,2017-11-08,35.31345594381501
trgw_002_009,2017-11-09,34.7857918032737
trgw_002_009,2017-11-10,34.80815567226712
trgw_002_009,2017-11-11,34.53973680400735
trgw_002_009,2017-11-12,34.77337954453023
trgw_002_009,2017-11-13,34.70129874088565
trgw_002_009,2017-11-14,34.7603365973789
trgw_002_009,2017-11-15,34.50600544868921
trgw_002_009,2017-11-16,35.190367511978906
trgw_002_009,2017-11-17,34.57982330351487
trgw_002_009,2017-11-18,34.30720944032166
trgw_002_009,2017-11-19,34.634717115683394
trgw_002_009,2017-11-20,34.755716089440774
trgw_002_009,2017-11-21,34.65038418734858
trgw_002_009,2017-11-22,35.1060937081465
trgw_002_009,2017-11-23,34.86326216428078
trgw_002_009,2017-11-24,34.90150712088129
trgw_002_009,2017-11-25,35.02415835286108
trgw_002_009,2017-11-26,34.96263950539562
trgw_002_009,2017-11-27,35.106438459489205
trgw_002_009,2017-11-28,34.69368948927277
trgw_002_009,2017-11-29,34.81139137986411
trgw_002_009,2017-11-30,35.05921342921391
trgw_002_009,2017-12-01,34.424639107583154
trgw_002_009,2017-12-02,34.66166310413655
trgw_002_009,2017-12-03,35.04291844643599
trgw_002_009,2017-12-04,34.85244419300102
trgw_002_009,2017-12-05,35.14135351002194
trgw_002_009,2017-12-06,35.120832059370635
trgw_002_009,2017-12-07,34.722971423961795
trgw_002_009,2017-12-08,35.049974417493374
trgw_002_009,2017-12-09,35.21402157113351
trgw_002_009,2017-12-10,35.0076748803302
trgw_002_009,2017-12-11,34.78749302455082
trgw_002_009,2017-12-12,35.162770988382675
trgw_002_009,2017-12-13,35.1186769053108
trgw_002_009,2017-12-14,35.106809156699754
trgw_002_009,2017-12-15,35.1466277786874
trgw_002_009,2017-12-16,34.40851242795448
trgw_002_009,2017-12-17,35.1883335122162
trgw_002_009,2017-12-18,35.378601362115795
trgw_002_009,2017-12-19,35.10883769492586
trgw_002_009,2017-12-20,35.06454579929994
trgw_002_009,2017-12-21,35.170077734678294
trgw_002_009,2017-12-22,35.10224809473703
trgw_002_009,2017-12-23,35.16851825234012
trgw_002_009,2017-12-24,35.041914200049085
trgw_002_009,2017-12-25,34.89150902909262
trgw_002_009,2017-12-26,34.84694145755708
trgw_002_009,2017-12-27,34.85125765435363
trgw_002_009,2017-12-28,34.78002948980982
trgw_002_009,2017-12-29,34.84593759779618
trgw_002_009,2017-12-30,35.41719822548397
trgw_002_009,2017-12-31,35.22007913273125
trgw_003_008,2016-01-01,35.44155452186306
trgw_003_008,2016-01-02,35.493431461202896
trgw_003_008,2016-01-03,35.598408506181286
trgw_003_008,2016-01-04,35.448600994103124
trgw_003_008,2016-01-05,35.59767837143487
trgw_003_008,2016-01-06,35.744110827580585
trgw_003_008,2016-01-07,35.58679145329037
trgw_003_008,2016-01-08,35.6674571485324
trgw_003_008,2016-01-09,35.78218330787192
trgw_003_008,2016-01-10,35.55570764879636
trgw_003_008,2016-01-11,35.672051119826875
trgw_003_008,2016-01-12,35.55822448142333
trgw_003_008,2016-01-13,35.61937022603312
trgw_003_008,2016-01-14,35.56577994698341
trgw_003_008,2016-01-15,35.53027302928877
trgw_003_008,2016-01-16,35.67669837059741
trgw_003_008,2016-01-17,35.760324063163644
trgw_003_008,2016-01-18,35.68209288920021
trgw_003_008,2016-01-19,35.75698539166239
trgw_003_008,2016-01-20,35.515573643951754
trgw_003_008,2016-01-21,35.42672996156005
trgw_003_008,2016-01-22,35.75458870059352
trgw_003_008,2016-01-23,35.81361327823495
trgw_003_008,2016-01-24,35.69102445331997
trgw_003_008,2016-01-25,35.95566715608494
trgw_003_008,2016-01-26,35.872575759597574
trgw_003_008,2016-01-27,36.2317701681538
trgw_003_008,2016-01-28,35.66086129720087
trgw_003_008,2016-01-29,35.50612424078093
trgw_003_008,2016-01-30,35.5612926418521
trgw_003_008,2016-01-31,35.60110043872507
trgw_003_008,2016-02-01,35.81407627668762
trgw_003_008,2016-02-02,35.29169628720775
trgw_003_008,2016-02-03,35.991146203618165
trgw_003_008,2016-02-04,35.68499068177153
trgw_003_008,2016-02-05,35.69074128844225
trgw_003_008,2016-02-06,35.530351366795
trgw_003_008,2016-02-07,35.729569889709964
trgw_003_008,2016-02-08,35.7592679535335
trgw_003_008,2016-02-09,35.73497601447995
trgw_003_008,2016-02-10,35.83265185118849
trgw_003_008,2016-02-11,35.6496635916098
trgw_003_008,2016-02-12,35.592226847917836
trgw_003_008,2016-02-13,35.88516262609959
trgw_003_008,2016-02-14,35.79913349076316
trgw_003_008,2016-02-15,35.82220621103947
trgw_003_008,2016-02-16,35.997419450888394
trgw_003_008,2016-02-17,35.585103121747856
trgw_003_008,2016-02-18,35.623181908549824
trgw_003_008,2016-02-19,36.0483339301658
trgw_003_008,2016-02-20,35.50396832848519
trgw_003_008,2016-02-21,35.5414175707338
trgw_003_008,2016-02-22,35.970609366237
trgw_003_008,2016-02-23,35.85872003840441
trgw_003_008,2016-02-24,35.83519642741185
trgw_003_008,2016-02-25,35.79956611837992
trgw_003_008,2016-02-26,35.82671350940551
trgw_003_008,2016-02-27,35.806297577061606
trgw_003_008,2016-02-28,36.097641540518886
trgw_003_008,2016-02-29,35.75008037424998
trgw_003_008,2016-03-01,35.80111829274445
trgw_003_008,2016-03-02,36.19513276104501
trgw_003_008,2016-03-03,35.84465194040597
trgw_003_008,2016-03-04,36.28881827790504
trgw_003_008,2016-03-05,35.824624059796214
trgw_003_008,2016-03-06,36.12143299649203
trgw_003_008,2016-03-07,35.51892119233807
trgw_003_008,2016-03-08,35.883866892163134
trgw_003_008,2016-03-09,35.53770828736982
trgw_003_008,2016-03-10,36.02527886132092
trgw_003_008,2016-03-11,35.61548643675819
trgw_003_008,2016-03-12,35.915998910876674
trgw_003_008,2016-03-13,35.80489082466192
trgw_003_008,2016-03-14,35.629226362963195
trgw_003_008,2016-03-15,35.53849400342049
trgw_003_008,2016-03-16,35.76108190728398
trgw_003_008,2016-03-17,36.211860889179064
trgw_003_008,2016-03-18,35.805372989022125
trgw_003_008,2016-03-19,36.04882430842317
trgw_003_008,2016-03-20,35.85496142646757
trgw_003_008,2016-03-21,36.04228135473809
trgw_003_008,2016-03-22,35.501084724339094
trgw_003_008,2016-03-23,35.7872903386301
trgw_003_008,2016-03-24,36.05880110475864
trgw_003_008,2016-03-25,35.83606601023336
trgw_003_008,2016-03-26,35.85037894345779
trgw_003_008,2016-03-27,35.781022617622845
trgw_003_008,2016-03-28,36.09694087667343
trgw_003_008,2016-03-29,35.925362870790984
trgw_003_008,2016-03-30,35.87398945523507
trgw_003_008,2016-03-31,35.99240690906786
trgw_003_008,2016-04-01,35.97986198582359
trgw_003_008,2016-04-02,35.904082409287504
trgw_003_008,2016-04-03,36.17011629939817
trgw_003_008,2016-04-04,35.847985493272176
trgw_003_008,2016-04-05,35.91436920959359
trgw_003_008,2016-04-06,35.728346489329425
trgw_003_008,2016-04-07,35.88384304540123
trgw_003_008,2016-04-08,36.17044230474907
trgw_003_008,2016-04-09,35.72308847964225
trgw_003_008,2016-04-10,35.62183443487231
trgw_003_008,2016-04-11,36.047021928563964
trgw_003_008,2016-04-12,35.81655676955326
trgw_003_008,2016-04-13,35.86339684099396
trgw_003_008,2016-04-14,35.832709339261335
trgw_003_008,2016-04-15,35.855370344785904
trgw_003_008,2016-04-16,36.00644413670469
trgw_003_008,2016-04-17,35.66537516188014
trgw_003_008,2016-04-18,35.6279521831789
